@relation EQP_4-18_unspecified-unspecified_prediction-horizon-7days

@attribute x1_bM numeric
@attribute x2_bM numeric
@attribute x3_bM numeric
@attribute x4_bM numeric
@attribute x5_bM numeric
@attribute x6_indep_bM numeric
@attribute x7_bM numeric
@attribute T3.5_indep_bA numeric
@attribute T3.6_indep_bA numeric
@attribute T3.7_indep_bA numeric
@attribute T3.8_indep_bA numeric
@attribute T3.9_indep_bA numeric
@attribute T4_indep_bA numeric
@attribute Mmean_indep_bA numeric
@attribute dE12_indep_bA numeric
@attribute bA numeric
@attribute a_bA numeric
@attribute eta_bA numeric
@attribute deltaM_bA numeric
@attribute mu3.5_indep_bA numeric
@attribute mu3.6_indep_bA numeric
@attribute mu3.7_indep_bA numeric
@attribute mu3.8_indep_bA numeric
@attribute mu3.9_indep_bA numeric
@attribute mu4_indep_bA numeric
@attribute c3.5_indep_bA numeric
@attribute c3.6_indep_bA numeric
@attribute c3.7_indep_bA numeric
@attribute c3.8_indep_bA numeric
@attribute c3.9_indep_bA numeric
@attribute c4_indep_bA numeric
@attribute continuousClass numeric

@data
0.093205094,-0.15235412,-0.10890579,-0.02682972,0.08641899,0.0,5.8865422E-5,1671.5931,1671.5931,1671.5931,-99.04653,-99.04653,-99.04653,2.755,4696139.0,0.9687202,3.013877,0.0011944583,0.018805742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.03174317,-0.10321355,-0.056218863,-0.096550345,-0.03499472,0.0,1.1456035E-4,1671.5931,1671.5931,1671.5931,-152.55833,-152.55833,-152.55833,2.6025,4638259.5,2.6370568,7.2392282,3.810226E-4,0.0048077106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26
-0.07955778,-0.09031451,-0.08743501,-0.096468806,0.038433433,3.63,1.7071237E-4,2637.3486,2981.1047,1671.5931,-134.7764,-134.7764,-134.7764,2.8225,6211673.0,0.48535,1.7461879,0.014276127,0.032209158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
-0.12895584,0.015717864,-0.11106098,-0.14514065,0.04264486,3.63,1.7071134E-4,2637.3486,2981.1047,1671.5931,-95.719444,-95.719444,-95.719444,2.9825,8859684.0,0.5122626,1.9041107,0.0022375046,-0.087059736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.15485919,0.093205094,-0.15235412,-0.10890579,-0.02682972,0.0,1.7156865E-4,2637.3486,2981.1047,1671.5931,-93.23542,-93.23542,-93.23542,3.0275,9084406.0,0.50111663,1.8621835,0.0027162656,-0.086067915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63
-0.067828655,-0.03174317,-0.10321355,-0.056218863,-0.096550345,2.51,1.8302917E-4,2637.3486,2981.1047,1671.5931,-32.473614,-32.473614,-32.473614,3.025,2.6479586E7,0.49789694,1.8511912,0.002710821,-0.08802056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.029781818,-0.07955778,-0.09031451,-0.08743501,-0.096468806,0.0,2.097058E-4,2637.3486,2981.1047,1671.5931,-230.9243,-230.9243,-230.9243,2.775,2326376.5,0.7567168,2.444942,0.0047756326,0.029013157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0028966665,-0.12895584,0.015717864,-0.11106098,-0.14514065,0.0,1.7416163E-4,2637.3486,2981.1047,1671.5931,-275.43402,-275.43402,-275.43402,2.655,1677807.1,2.1802137,6.13352,0.0058990493,-0.03326559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.023495317,-0.15485919,0.093205094,-0.15235412,-0.10890579,0.0,2.0180122E-4,2637.3486,2981.1047,1671.5931,-295.0465,-295.0465,-295.0465,2.7350001,1759856.1,1.1871529,3.591916,9.683075E-5,-0.005656004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.049422026,-0.067828655,-0.03174317,-0.10321355,-0.056218863,0.0,2.5750528E-4,2637.3486,2981.1047,1671.5931,-315.87012,-315.87012,-315.87012,2.8575,2002138.1,1.2543817,3.9294484,0.013370824,-0.112577915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
