FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
2020-01-13 00:00:00,15.190,8.09542,2.537,98.700,86.188750,52.850,0.451637,0.000,10.650,1.59137,0.000,282,209,268,670,3.12500
2020-01-14 00:00:00,15.190,8.25783,2.333,100.000,86.188750,75.620,0.243814,0.200,14.610,2.26158,0.000,450,469,195,318,2.16667
2020-01-15 00:00:00,18.850,11.64440,7.169,100.000,91.3037,73.660,0.336987,0.000,22.900,4.23175,0.000,767,290,369,11,1.66667
2020-01-16 00:00:00,16.270,12.63120,8.250,100.000,89.3729,59.000,0.464605,0.200,12.740,3.23988,0.000,711,358,367,4,1.66667
2020-01-17 00:00:00,19.190,13.63710,8.420,100.000,88.7013,58.810,0.391334,0.000,11.820,3.26583,0.000,525,112,512,279,2.45833
2020-01-18 00:00:00,17.190,12.30170,8.050,100.000,98.1542,91.400,0.230587,3.400,27.770,4.80096,0.000,252,218,653,311,2.75000
2020-01-19 00:00:00,15.690,11.88250,9.240,91.600,68.8375,43.660,0.477602,0.000,30.380,10.4859,0.000,406,3,288,702,3.16667
2020-01-20 00:00:00,12.990,9.17342,6.626,65.140,47.1167,37.210,0.416505,0.000,38.170,13.9834,2.505,1283,0,0,134,1.12500
2020-01-21 00:00:00,12.565,9.27450,4.863,82.900,79.0835,46.160,0.407949,0.000,18.100,4.73142,0.000,487,38,48,842,3.04167
2020-01-22 00:00:00,12.565,8.58808,7.779,100.000,79.0835,72.930,0.0994554,10.800,15.950,4.9055,0.000,1265,24,31,114,1.25000
2020-01-23 00:00:00,12.780,9.14642,7.101,100.000,98.2667,87.600,0.188076,9.100,16.480,3.50883,0.000,1090,313,28,8,1.16667
2020-01-24 00:00:00,10.210,8.80292,7.507,100.000,99.8500,97.700,0.0786832,14.000,21.240,4.49275,0.000,836,418,166,20,1.50000
2020-01-25 00:00:00,12.540,8.69142,5.846,100.000,97.2708,83.000,0.258288,6.300,13.940,3.65854,0.000,799,133,453,56,1.75000
2020-01-26 00:00:00,13.795,8.67621,4.015,100.000,95.028950,73.920,0.410013,0.300,15.590,1.95883,0.000,223,210,562,439,2.95833
2020-01-27 00:00:00,13.795,9.02504,4.761,100.000,95.028950,85.700,0.402463,0.100,12.560,2.09183,0.000,527,329,217,358,2.33333
2020-01-28 00:00:00,15.690,10.39590,6.490,100.000,96.4800,79.320,0.242315,0.100,7.550,1.09712,0.000,549,407,371,111,1.91667
2020-01-29 00:00:00,14.695,10.46630,8.420,100.000,96.927050,80.200,0.396848,0.100,7.797,1.30737,0.000,700,180,357,197,1.87500
2020-01-30 00:00:00,14.695,10.04760,7.266,100.000,96.927050,80.600,0.368486,0.300,8.430,1.41992,0.000,820,430,157,29,1.50000
2020-01-31 00:00:00,13.690,10.81380,7.977,100.000,95.4042,83.900,0.250207,0.000,10.340,1.44825,0.000,636,419,280,101,1.70833
2020-02-01 00:00:00,17.420,12.07380,9.190,100.000,94.2904,73.610,0.279158,0.100,9.460,1.27438,0.000,341,313,288,491,2.50000
2020-02-02 00:00:00,21.180,12.97120,7.813,100.000,83.5129,49.470,0.571587,0.200,19.470,2.66554,0.000,468,109,150,699,3.04167
2020-02-03 00:00:00,22.515,13.14560,7.372,99.800,73.6023,42.000,0.581373,0.100,12.420,1.83179,0.000,359,203,319,551,2.91667
2020-02-04 00:00:00,22.515,14.75830,8.320,97.300,73.6023,27.580,0.592549,0.100,16.550,2.61992,0.000,207,5,151,1060,3.87500
2020-02-05 00:00:00,17.220,12.10050,7.474,98.000,82.8100,60.540,0.565755,0.000,17.180,2.2565,0.000,317,349,254,515,2.83333
2020-02-06 00:00:00,16.850,11.16050,6.185,99.400,84.5425,57.440,0.515795,0.200,20.670,3.47271,0.000,715,506,164,49,1.50000
2020-02-07 00:00:00,17.800,12.16710,8.190,100.000,86.5183,69.290,0.492395,0.000,13.340,2.547,0.000,628,411,315,86,2.04167
2020-02-08 00:00:00,15.730,11.42090,7.236,100.000,93.5088,74.670,0.348781,0.100,12.490,1.98729,0.000,286,251,567,329,2.70833
2020-02-09 00:00:00,16.370,11.89210,9.030,100.000,92.3417,73.240,0.333413,1.300,12.450,2.14975,0.000,343,95,237,749,3.12500
2020-02-10 00:00:00,20.400,13.16230,7.440,100.000,80.8658,50.100,0.60333,0.100,12.310,1.84721,0.000,152,18,298,954,3.87500
2020-02-11 00:00:00,19.220,13.14630,9.070,99.900,86.4221,59.290,0.59019,0.000,16.050,3.00588,0.000,71,30,515,813,3.62500
2020-02-12 00:00:00,17.150,12.27540,9.340,99.400,85.344350,66.850,0.394061,0.000,13.690,2.72779,0.000,140,106,653,526,3.37500
2020-02-13 00:00:00,17.150,12.23630,8.490,100.000,85.344350,54.770,0.554362,0.100,16.830,2.66662,0.000,224,2,263,928,3.66667
2020-02-14 00:00:00,20.840,12.37130,6.660,99.100,80.1783,43.680,0.641224,0.100,15.030,2.2855,0.000,366,83,205,774,3.12500
2020-02-15 00:00:00,18.810,12.44290,7.372,100.000,86.7321,59.630,0.631185,0.000,12.590,1.97675,0.000,158,194,429,649,3.25000
2020-02-16 00:00:00,17.630,11.24440,6.355,100.000,91.7288,67.380,0.649092,0.300,12.420,2.04242,0.000,309,284,279,563,2.91667
2020-02-17 00:00:00,20.270,13.12520,7.304,100.000,83.6942,58.650,0.605279,0.300,19.860,3.76938,0.000,225,5,142,1046,4.00000
2020-02-18 00:00:00,18.750,12.79440,7.745,88.700,68.9733,41.980,0.695019,0.000,19.760,3.08604,0.000,181,25,220,1004,4.00000
2020-02-19 00:00:00,20.610,13.27650,7.542,87.900,73.8238,48.620,0.643203,0.000,17.920,3.58229,0.000,695,111,69,554,2.41667
2020-02-20 00:00:00,21.045,13.48250,7.779,94.100,74.234150,42.050,0.668151,0.000,17.960,4.33571,0.000,1053,197,76,110,1.41667
2020-02-21 00:00:00,21.045,13.09790,7.474,96.400,74.234150,45.660,0.670915,0.000,13.830,2.56379,0.000,442,168,391,414,2.62500
2020-02-22 00:00:00,22.570,13.70920,6.592,99.800,73.2546,40.410,0.698321,0.000,17.530,2.37692,0.000,623,244,174,367,2.41667
2020-02-23 00:00:00,22.000,13.30340,5.744,92.900,64.5725,28.510,0.730329,0.000,23.530,3.66196,0.000,414,148,452,415,2.79167
2020-02-24 00:00:00,21.490,12.71700,6.389,95.300,73.9300,36.860,0.725907,0.000,13.790,2.21671,0.000,102,140,560,626,3.50000
2020-02-25 00:00:00,18.730,13.17130,8.460,92.000,70.369150,52.260,0.694772,0.000,26.500,4.72513,0.000,235,32,210,949,4.00000
2020-02-26 00:00:00,18.730,14.01040,8.050,89.100,70.369150,39.870,0.746478,0.000,24.480,5.04237,0.000,251,22,172,975,4.00000
2020-02-27 00:00:00,21.930,13.79360,6.592,90.100,62.7875,34.980,0.764616,0.000,24.030,6.72879,0.000,408,5,114,873,3.37500
2020-02-28 00:00:00,20.200,13.12750,7.474,99.800,77.4921,41.300,0.664233,0.000,16.550,2.7865,0.000,189,242,354,639,2.91667
2020-02-29 00:00:00,17.360,11.85780,5.270,100.000,91.8263,69.050,0.461112,0.200,26.390,5.91929,0.000,97,87,930,316,3.04167
2020-03-01 00:00:00,18.640,13.17960,7.745,100.000,89.7200,72.440,0.501106,0.000,25.260,6.46887,0.000,175,75,948,234,2.95833
2020-03-02 00:00:00,19.760,15.91080,9.980,94.700,68.6079,33.930,0.645111,0.000,27.480,6.57538,0.000,66,38,875,457,3.41667
2020-03-03 00:00:00,18.510,12.49600,5.371,99.800,82.4554,57.400,0.543164,0.000,23.600,4.70325,0.000,108,33,906,387,3.16667
2020-03-04 00:00:00,20.335,13.41440,6.423,100.000,77.912950,44.840,0.675996,0.100,24.980,3.06079,0.000,346,77,555,460,3.12500
2020-03-05 00:00:00,20.335,13.91420,8.830,100.000,77.912950,37.970,0.530178,0.000,27.840,4.60058,0.000,157,37,439,792,3.83333
2020-03-06 00:00:00,18.980,12.84340,6.660,97.400,64.4192,37.090,0.806774,0.000,31.080,6.71479,0.000,212,14,450,741,3.70833
2020-03-07 00:00:00,22.330,13.82150,6.287,85.400,52.8350,23.790,0.847626,0.000,23.740,4.9795,0.000,515,88,218,604,2.58333
2020-03-08 00:00:00,23.450,14.78290,6.456,83.000,53.7125,22.030,0.856679,0.000,18.910,3.2075,0.000,190,14,175,1029,4.00000
2020-03-09 00:00:00,23.650,16.07290,9.370,95.900,59.2379,22.830,0.840506,0.000,24.100,4.98137,0.000,280,27,177,927,3.95833
2020-03-10 00:00:00,27.380,17.42830,9.440,87.400,53.0925,24.470,0.833295,0.000,19.120,3.91683,0.000,327,136,491,474,2.75000
2020-03-11 00:00:00,28.730,17.29710,8.690,90.000,61.5579,30.650,0.60961,0.000,21.700,3.71746,0.000,553,130,338,408,2.62500
2020-03-12 00:00:00,19.590,15.04250,11.370,97.300,85.3492,70.730,0.577918,0.000,14.010,2.53883,0.000,177,550,579,129,2.41667
2020-03-13 00:00:00,19.505,13.68460,9.510,100.000,88.5506,58.360,0.807516,0.000,16.760,3.16542,0.000,99,71,529,726,3.62500
2020-03-14 00:00:00,19.505,12.63120,7.643,100.000,88.5506,62.520,0.512368,0.100,14.180,2.02925,0.000,238,314,387,493,2.87500
2020-03-15 00:00:00,20.030,14.31500,8.760,100.000,79.4533,55.440,0.805607,0.000,21.340,4.34112,0.000,192,201,735,310,2.83333
2020-03-16 00:00:00,18.140,12.48000,6.219,75.760,50.7171,27.350,0.881525,0.000,32.670,7.96075,0.000,356,32,197,831,3.54167
2020-03-17 00:00:00,14.810,10.19630,7.304,98.200,86.9142,68.220,0.270741,5.100,23.430,6.96929,0.000,1001,15,104,301,1.79167
2020-03-18 00:00:00,22.165,15.27000,9.750,100.000,77.890450,46.620,0.728586,5.900,27.020,6.09467,0.000,713,56,274,383,2.20833
2020-03-19 00:00:00,22.165,15.46040,10.930,96.800,77.890450,51.750,0.616668,0.000,22.610,5.51663,0.000,683,159,509,80,1.91667
2020-03-20 00:00:00,16.140,13.36500,8.760,100.000,88.8137,75.780,0.16536,18.200,19.550,3.50496,0.000,318,502,412,206,2.50000
2020-03-21 00:00:00,13.375,7.72400,3.811,100.000,91.753950,82.100,0.408139,12.100,17.500,2.39692,0.000,558,289,403,182,2.08333
2020-03-22 00:00:00,13.375,9.28358,4.422,100.000,91.753950,63.060,0.666708,0.200,13.650,2.656,0.000,389,166,482,390,2.62500
2020-03-23 00:00:00,17.900,10.80180,6.049,100.000,84.2404,55.660,0.690591,1.300,26.000,3.30717,0.000,655,114,80,577,2.41667
2020-03-24 00:00:00,20.850,13.63830,8.150,93.100,73.3754,46.220,0.680124,0.000,16.260,3.76425,0.000,692,165,226,342,2.04167
2020-03-25 00:00:00,16.370,12.88420,9.840,100.000,91.4567,75.080,0.4757,1.100,14.250,2.79417,0.000,340,313,638,146,2.37500
2020-03-26 00:00:00,18.205,12.71820,6.524,100.000,78.1952,37.930,0.969854,0.200,23.850,4.21146,0.000,235,23,458,707,3.50000
2020-03-27 00:00:00,18.205,11.00160,6.117,97.900,78.1952,51.320,0.93755,0.000,19.020,4.46046,0.000,112,60,750,509,3.29167
2020-03-28 00:00:00,17.900,12.11350,6.694,96.900,79.4179,55.520,0.927353,0.100,18.030,3.90083,0.000,435,266,376,346,2.41667
2020-03-29 00:00:00,18.240,12.53880,7.169,100.000,82.9587,53.320,0.861175,0.000,15.450,2.70571,0.000,511,230,417,267,2.37500
2020-03-30 00:00:00,15.860,10.48930,7.270,100.000,95.8812,72.820,0.339668,10.500,17.530,3.40429,0.000,753,146,222,309,2.20833
2020-03-31 00:00:00,16.950,11.68210,8.150,100.000,84.8592,65.750,0.872834,15.900,25.300,6.30337,0.000,188,154,802,293,2.83333
2020-04-01 00:00:00,14.680,10.18230,5.134,100.000,88.7087,66.010,0.632472,3.500,27.100,4.76171,0.000,460,162,651,159,2.33333
2020-04-02 00:00:00,18.170,11.64930,6.897,99.800,76.1908,44.380,0.843268,0.300,24.130,4.3725,0.000,212,20,441,744,3.70833
2020-04-03 00:00:00,20.160,13.77790,7.915,97.800,74.0104,47.130,1.0168,0.000,13.410,2.70383,0.000,433,283,332,378,2.41667
2020-04-04 00:00:00,17.420,12.95080,8.630,93.000,82.8637,71.240,0.407163,0.400,20.780,4.25363,0.000,811,513,87,27,1.41667
2020-04-05 00:00:00,17.080,14.92170,13.090,100.000,89.6417,81.000,0.386381,1.100,25.930,6.41908,0.000,94,1045,288,8,2.00000
2020-04-06 00:00:00,16.030,13.17710,10.750,100.000,97.7333,90.000,0.37095,5.300,18.630,3.47875,0.000,96,834,438,69,2.20833
2020-04-07 00:00:00,17.290,13.34790,10.680,100.000,90.9825,71.050,0.407112,0.000,11.850,2.87158,0.000,232,608,516,78,2.29167
2020-04-08 00:00:00,19.530,13.93370,9.470,100.000,82.6221,49.430,0.528574,0.100,11.920,2.17842,0.000,545,90,552,240,2.41667
2020-04-09 00:00:00,18.880,14.82420,12.310,92.600,80.0888,57.630,0.529572,0.600,14.920,3.23842,0.000,137,114,860,327,2.91667
2020-04-10 00:00:00,20.940,16.18370,13.390,97.400,84.1017,65.170,0.691685,0.000,15.980,2.44871,0.000,260,199,688,288,2.58333
2020-04-11 00:00:00,21.590,16.25710,11.970,99.800,78.8083,52.220,0.769218,0.000,12.740,3.21367,0.000,246,126,690,363,2.83333
2020-04-12 00:00:00,19.885,14.81790,9.340,100.000,80.933750,44.950,0.916171,0.100,18.380,4.37887,0.000,237,77,826,285,2.87500
2020-04-13 00:00:00,19.885,14.30960,11.360,99.800,80.933750,60.900,0.853656,0.000,23.280,5.12729,0.000,137,75,852,366,3.12500
2020-04-14 00:00:00,18.440,14.19210,10.590,100.000,89.5600,74.700,0.727712,8.300,22.300,5.42933,0.000,507,691,217,22,1.66667
2020-04-15 00:00:00,18.470,15.08870,11.560,96.600,84.5458,65.430,0.904843,5.800,25.790,7.91583,0.000,6,557,872,4,2.58333
2020-04-16 00:00:00,17.120,15.24670,13.830,99.900,94.1042,85.000,0.39116,5.000,26.390,6.46433,0.000,36,691,699,13,2.45833
2020-04-17 00:00:00,20.370,14.84880,12.010,100.000,83.508550,58.980,0.59704,0.800,19.690,4.62217,0.000,34,527,827,53,2.58333
2020-04-18 00:00:00,20.370,15.00250,9.300,100.000,83.508550,45.580,1.00864,0.200,20.500,3.60838,0.000,267,17,421,717,3.54167
2020-04-19 00:00:00,21.520,15.61960,10.290,95.500,68.1933,40.710,1.09177,0.000,25.680,5.39492,0.000,249,51,297,827,4.00000
2020-04-20 00:00:00,18.985,13.08380,10.860,97.900,81.153950,63.230,0.523105,4.600,29.640,6.32042,0.000,30,77,1171,156,3.08333
2020-04-21 00:00:00,18.985,13.95040,9.940,99.700,81.153950,45.120,0.877131,5.900,25.820,6.293,0.000,215,87,675,450,3.29167
2020-04-22 00:00:00,21.590,14.92960,9.880,95.600,75.7458,44.340,1.11689,0.000,23.390,4.27529,0.000,222,32,374,793,3.87500
2020-04-23 00:00:00,22.940,16.10540,9.850,98.000,75.3637,47.110,0.910371,0.000,14.080,3.75329,0.000,346,137,469,474,2.87500
2020-04-24 00:00:00,22.030,16.43960,11.300,97.300,74.6329,48.190,0.688664,0.200,14.110,3.41333,0.000,437,218,572,203,2.45833
2020-04-25 00:00:00,19.440,16.01960,13.460,99.400,73.8027,60.300,0.424602,0.000,19.190,3.66233,0.000,229,61,331,805,3.50000
2020-04-26 00:00:00,19.440,15.55830,12.410,84.200,73.8027,47.200,0.924983,0.000,21.450,6.09417,0.000,124,43,773,485,3.50000
2020-04-27 00:00:00,18.710,13.93210,10.140,100.000,86.2858,64.610,0.726326,17.900,23.000,5.445,0.000,492,85,670,185,2.29167
2020-04-28 00:00:00,21.210,15.23750,10.120,97.700,70.8375,39.050,1.0028,0.000,20.890,4.64963,0.000,147,21,530,724,3.70833
2020-04-29 00:00:00,20.370,15.49170,9.920,97.600,75.5267,49.770,1.12227,0.000,22.160,6.29171,0.000,106,55,819,450,3.45833
2020-04-30 00:00:00,20.850,15.74040,10.250,100.000,81.4442,59.650,0.824395,0.800,17.430,4.08408,0.000,244,83,755,351,3.16667
2020-05-01 00:00:00,23.720,17.44080,11.200,99.400,76.5433,56.390,1.13903,0.000,18.380,4.16346,0.000,184,28,543,676,3.37500
2020-05-02 00:00:00,28.190,19.89670,12.480,98.700,72.4917,39.320,1.19034,0.000,16.550,3.46154,0.000,188,62,567,607,3.54167
2020-05-03 00:00:00,30.900,22.60460,13.640,97.700,61.8508,30.570,1.13728,0.000,18.590,2.74675,0.000,271,492,338,332,2.54167
2020-05-04 00:00:00,22.880,19.20750,15.500,94.200,75.6473,66.520,1.11765,0.000,26.390,6.95125,0.000,99,194,1064,82,2.83333
2020-05-05 00:00:00,22.880,17.70500,10.970,99.700,75.6473,37.610,1.22419,0.000,21.380,4.83592,0.000,172,52,668,541,3.25000
2020-05-06 00:00:00,27.680,20.46540,13.230,96.200,59.3983,29.560,1.175,0.000,25.750,6.19046,0.000,462,17,102,821,3.37500
2020-05-07 00:00:00,25.920,20.04630,15.630,94.000,66.8071,42.600,1.00124,0.000,17.750,3.8315,0.000,149,333,462,487,3.16667
2020-05-08 00:00:00,21.320,17.63790,13.810,100.000,83.1429,68.110,0.851241,0.000,20.360,4.48117,0.000,272,498,603,62,2.37500
2020-05-09 00:00:00,20.510,16.36830,13.740,99.400,79.8717,61.340,0.766251,8.400,22.860,5.49529,0.000,54,148,1024,209,3.12500
2020-05-10 00:00:00,20.370,15.97750,12.380,100.000,83.1671,57.000,0.763625,5.600,23.040,6.55217,0.000,47,60,1213,116,2.95833
2020-05-11 00:00:00,20.310,17.16380,14.710,97.200,81.1575,66.270,1.02063,0.800,29.420,10.1982,0.000,0,166,1271,3,3.00000
2020-05-12 00:00:00,19.100,15.08960,10.420,100.000,86.8348,57.880,1.12863,9.100,23.670,6.19983,0.000,368,305,696,66,2.20833
2020-05-13 00:00:00,19.100,12.71080,9.100,100.000,86.8348,63.190,0.613449,9.400,21.200,3.41483,0.000,399,279,631,123,2.16667
2020-05-14 00:00:00,17.220,12.61460,8.830,100.000,92.5121,70.940,0.689413,14.500,22.050,5.02217,0.000,411,569,433,23,2.00000
2020-05-15 00:00:00,18.170,14.35330,10.310,100.000,85.4021,67.900,0.856019,1.200,21.560,5.12804,0.000,599,381,362,91,1.91667
2020-05-16 00:00:00,20.510,15.92710,11.430,98.600,83.2679,63.860,0.896895,0.300,16.410,3.93275,0.000,156,112,676,480,3.20833
2020-05-17 00:00:00,22.825,15.95960,10.010,100.000,81.9123,63.910,1.01898,0.100,14.850,3.53979,0.000,440,273,478,241,2.33333
2020-05-18 00:00:00,22.825,18.06710,11.300,100.000,81.9123,48.780,1.22943,0.200,16.550,3.68729,0.000,422,178,558,270,2.41667
2020-05-19 00:00:00,29.010,21.68000,14.920,89.200,60.2925,32.790,1.18724,0.000,17.360,3.92475,0.000,300,150,463,514,2.91667
2020-05-20 00:00:00,30.360,23.10750,15.970,85.600,55.1571,32.000,1.25065,0.000,15.560,4.44783,0.000,121,101,756,461,3.45833
2020-05-21 00:00:00,30.600,23.06630,15.160,93.300,62.6225,34.770,1.19403,0.000,15.980,4.31971,0.000,217,95,692,430,3.20833
2020-05-22 00:00:00,32.710,24.82170,16.690,86.900,53.4679,26.560,1.25082,0.000,15.210,4.09658,0.000,148,104,612,564,3.50000
2020-05-23 00:00:00,36.150,26.03540,16.790,89.500,54.3158,21.280,1.22219,0.000,15.280,3.59783,0.000,441,94,387,500,2.83333
2020-05-24 00:00:00,31.560,25.03080,18.280,71.220,49.6321,23.910,1.23868,0.000,15.980,4.45554,0.000,122,199,749,356,3.33333
2020-05-25 00:00:00,31.395,23.96920,17.330,78.990,56.535850,24.920,1.22918,0.000,17.040,4.12671,0.000,121,162,788,339,3.00000
2020-05-26 00:00:00,31.395,22.96250,15.400,88.000,56.535850,28.460,1.25972,0.000,17.850,4.51713,0.000,391,286,568,186,2.45833
2020-05-27 00:00:00,29.900,22.74460,15.500,92.000,61.4663,33.920,1.23601,0.000,24.700,3.55287,0.000,467,408,309,247,2.00000
2020-05-28 00:00:00,30.100,23.02330,16.450,80.600,57.2137,32.190,1.25098,0.000,19.120,5.29338,0.000,432,224,535,215,2.25000
2020-05-29 00:00:00,28.270,22.77790,15.430,96.200,62.0237,36.320,1.23428,0.000,17.110,4.74887,0.000,217,195,815,202,2.58333
2020-05-30 00:00:00,28.950,23.28920,16.720,88.200,54.3579,29.920,1.19224,0.000,16.120,3.73971,0.000,253,318,768,93,2.50000
2020-05-31 00:00:00,24.950,20.62580,15.980,95.200,72.0817,43.170,1.0131,0.000,18.280,3.05542,0.000,259,589,368,217,2.41667
2020-06-01 00:00:00,24.510,19.75580,15.910,99.700,82.7275,57.520,0.80907,0.000,17.890,3.55262,0.000,519,558,341,20,1.79167
2020-06-02 00:00:00,25.190,20.51380,16.010,97.500,74.6079,48.400,1.08854,0.000,20.180,6.11317,0.000,525,135,758,19,2.25000
2020-06-03 00:00:00,24.695,21.28790,15.740,93.200,75.5906,44.450,1.27299,0.000,27.520,7.56954,0.000,61,72,872,435,3.41667
2020-06-04 00:00:00,24.695,19.51500,16.080,97.800,75.5906,64.810,0.746201,2.600,28.440,7.02725,0.000,3,49,1233,151,3.04167
2020-06-05 00:00:00,25.630,20.08670,14.280,86.600,66.3683,39.280,1.29617,0.000,21.660,5.55079,0.000,135,85,779,428,3.45833
2020-06-06 00:00:00,26.100,20.05790,13.840,91.900,65.0375,39.730,1.24802,0.000,23.360,5.505,0.000,164,92,715,460,3.50000
2020-06-07 00:00:00,25.590,19.97250,14.620,87.300,62.7692,42.550,0.765688,0.000,23.430,5.1745,0.000,96,26,649,664,3.58333
2020-06-08 00:00:00,26.300,19.85830,12.220,75.060,48.4738,26.560,1.32951,0.000,21.560,5.81479,0.000,178,57,590,602,3.70833
2020-06-09 00:00:00,26.670,20.65290,14.180,76.430,53.0908,34.250,1.31399,0.000,23.600,7.56629,0.000,96,59,843,432,3.45833
2020-06-10 00:00:00,27.520,21.03380,13.770,73.350,48.5688,29.720,1.23071,0.000,24.310,6.20512,0.000,174,64,652,539,3.66667
2020-06-11 00:00:00,23.810,19.16830,12.800,94.700,63.521050,36.700,1.11143,0.300,25.330,7.06487,0.000,102,44,734,554,3.41667
2020-06-12 00:00:00,23.810,18.30580,14.820,89.800,63.521050,37.730,0.958774,0.100,31.050,8.51854,0.000,31,33,1106,268,3.08333
2020-06-13 00:00:00,24.000,18.27460,10.900,93.900,62.5029,37.160,1.28813,0.000,24.060,6.08817,0.000,93,116,904,318,3.12500
2020-06-14 00:00:00,24.640,19.98420,13.640,86.900,57.4633,39.900,1.31732,0.000,27.980,6.90758,0.000,147,99,761,431,3.50000
2020-06-15 00:00:00,25.960,20.52290,13.910,86.800,56.1508,32.470,1.31989,0.000,24.340,6.09042,0.000,191,85,680,476,3.58333
2020-06-16 00:00:00,28.810,22.20290,15.400,76.760,54.8229,37.520,0.997794,0.000,24.380,5.71179,0.000,219,61,480,669,3.75000
2020-06-17 00:00:00,28.810,21.86500,15.940,76.840,54.8229,34.210,1.30624,0.000,23.920,6.28721,0.000,295,73,518,537,3.62500
2020-06-18 00:00:00,28.170,21.22960,14.010,77.720,52.3579,28.940,1.326,0.000,24.270,6.62171,0.000,229,82,605,519,3.66667
2020-06-19 00:00:00,26.910,21.30870,14.620,76.860,51.0646,32.050,1.32092,0.000,21.840,5.78904,0.000,183,86,745,418,3.54167
2020-06-20 00:00:00,31.420,24.15710,14.890,67.150,41.8467,21.520,1.31914,0.000,20.110,5.04908,0.000,159,158,673,441,3.50000
2020-06-21 00:00:00,36.660,26.77120,16.280,76.140,39.8983,13.390,1.33102,0.000,25.190,3.62237,0.000,389,102,273,655,4.00000
2020-06-22 00:00:00,37.200,28.30500,18.210,79.470,39.5217,15.750,1.30342,0.000,19.620,4.28925,0.000,236,185,651,363,3.12500
2020-06-23 00:00:00,33.360,25.99830,18.690,69.250,45.8296,25.270,1.17286,0.000,20.390,4.37796,0.000,241,162,768,257,2.83333
2020-06-24 00:00:00,28.410,23.81000,17.870,87.300,62.8617,46.140,1.23475,0.000,17.220,3.55879,0.000,174,323,706,230,2.66667
2020-06-25 00:00:00,26.680,21.53170,16.720,92.800,78.3600,61.900,0.847947,0.000,15.170,3.58054,0.000,370,402,562,99,2.16667
2020-06-26 00:00:00,28.340,22.10250,15.300,86.400,59.3025,35.220,1.27906,0.000,23.250,5.91646,0.000,222,91,659,461,3.62500
2020-06-27 00:00:00,31.590,23.84040,17.090,87.300,60.9500,34.420,1.28734,0.000,22.440,5.78242,0.000,242,68,620,503,3.66667
2020-06-28 00:00:00,33.840,26.80670,19.130,85.200,53.5717,29.000,1.286,0.000,20.390,5.11917,0.000,205,94,686,449,3.54167
2020-06-29 00:00:00,34.240,26.89250,19.600,83.000,54.7492,36.070,1.27334,0.000,18.980,4.49596,0.000,191,209,680,353,3.37500
2020-06-30 00:00:00,31.530,25.65620,20.080,91.300,57.3771,33.880,1.27985,0.000,14.500,3.424,0.000,123,444,596,268,2.83333
2020-07-01 00:00:00,29.150,23.80330,16.890,94.100,68.7658,47.070,1.28265,0.000,18.730,3.99658,0.000,279,157,565,420,2.66667
2020-07-02 00:00:00,34.480,26.70260,18.860,77.590,44.9296,22.130,1.31717,0.000,24.310,4.16571,0.000,270,81,349,704,3.95833
2020-07-03 00:00:00,31.715,23.46330,15.160,71.080,49.5096,24.070,1.3337,0.000,23.000,5.76879,0.000,197,79,719,434,3.54167
2020-07-04 00:00:00,31.715,25.06370,16.860,74.190,49.5096,33.000,1.2904,0.000,17.110,4.00083,0.000,206,247,669,316,3.16667
2020-07-05 00:00:00,36.280,27.17880,17.940,89.500,51.8942,25.360,1.26062,0.000,19.510,3.98646,0.000,265,227,652,287,2.41667
2020-07-06 00:00:00,34.280,28.26130,20.380,70.310,42.4892,22.300,1.26125,0.100,20.320,4.54483,0.000,147,153,906,230,2.91667
2020-07-07 00:00:00,38.050,29.95460,20.380,49.720,30.0975,16.970,1.11244,0.000,15.810,2.86021,0.000,201,259,551,422,2.95833
2020-07-08 00:00:00,30.985,26.23080,18.960,81.200,62.438950,22.250,1.28918,0.000,20.250,4.54158,0.000,198,140,651,448,3.58333
2020-07-09 00:00:00,30.985,21.79540,15.710,94.900,62.438950,58.010,1.22442,0.000,15.980,4.23817,0.000,329,260,445,395,2.79167
2020-07-10 00:00:00,30.240,23.80960,16.790,97.700,71.9638,49.550,1.23064,0.000,15.910,3.34979,0.000,193,322,638,283,2.83333
2020-07-11 00:00:00,33.600,26.99580,18.380,88.700,56.0150,36.100,1.24596,0.000,17.040,3.67208,0.000,304,246,654,232,2.70833
2020-07-12 00:00:00,33.600,27.49250,19.980,74.270,56.0150,32.660,1.23291,0.000,19.930,4.84883,0.000,154,113,870,302,3.08333
2020-07-13 00:00:00,31.970,26.41750,20.520,93.800,64.0708,41.130,1.21764,0.000,21.910,4.76912,0.000,203,262,812,158,2.66667
2020-07-14 00:00:00,32.690,26.53080,19.910,100.000,63.2592,31.480,1.21992,0.000,26.600,5.76846,0.000,288,250,715,173,2.45833
2020-07-15 00:00:00,34.660,28.65370,19.870,92.500,54.5032,32.150,1.34222,0.000,15.240,4.64558,0.000,130,226,693,48,2.68421
2020-07-16 00:00:00,35.335,28.53540,20.180,83.700,52.1871,25.140,1.2166,0.000,15.450,4.37504,0.000,371,241,631,193,2.29167
2020-07-17 00:00:00,35.335,28.01790,19.810,80.100,52.1871,27.560,1.19295,0.000,16.970,4.28567,0.000,209,292,773,158,2.50000
