FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
2020-08-07 00:00:00,35.540,29.25,24.42,67.510,50.5742,29.980,1.0916,0.000,9.100,1.79433,0.000,65,353,519,489,3.20833
2020-08-08 00:00:00,38.870,30.1554,23.94,76.910,50.1171,23.480,1.05875,0.000,9.880,1.39317,0.000,66,538,618,214,2.75
2020-08-09 00:00:00,38.800,28.6496,19.57,84.100,55.7529,24.780,1.0495,0.000,10.870,1.45458,0.000,25,458,644,310,2.91667
2020-08-10 00:00:00,35.000,27.8575,22.65,93.100,66.6012,41.910,0.972526,0.600,8.750,1.51808,0.000,72,626,580,164,2.58333
2020-08-11 00:00:00,33.130,26.6438,20.99,83.400,62.2696,39.090,1.01962,0.000,14.250,2.33229,0.000,57,585,645,147,2.54167
2020-08-12 00:00:00,30.620,23.8242,17.6,93.300,67.6308,39.910,1.11504,0.000,13.440,2.884,0.000,14,812,573,39,2.125
2020-08-13 00:00:00,33.850,25.0708,18.01,92.800,66.1429,31.410,1.11851,0.000,10.440,1.78796,0.000,96,801,429,111,2.45833
2020-08-14 00:00:00,35.540,25.5733,16.92,97.700,60.7571,24.350,1.11376,0.000,10.300,1.68808,0.000,55,695,489,194,2.58333
2020-08-15 00:00:00,32.320,23.985,16.24,96.000,59.1583,23.340,1.13973,0.000,14.290,2.42021,0.000,28,593,623,191,2.625
2020-08-16 00:00:00,32.690,23.9217,15.77,86.100,50.1737,22.710,1.13894,0.000,12.030,2.06283,0.000,79,570,354,430,2.91667
2020-08-17 00:00:00,34.590,25.0804,16.28,87.800,58.7104,27.320,1.10902,0.000,10.580,1.50471,0.000,80,568,513,271,2.83333
2020-08-18 00:00:00,38.060,27.5154,17.94,92.100,54.4817,19.300,1.07661,0.000,14.220,0.885375,0.000,105,241,215,868,3.70833
2020-08-19 00:00:00,38.430,28.1204,19.4,79.640,44.8346,23.310,1.08562,0.000,13.940,1.42833,0.000,66,807,348,214,2.66667
2020-08-20 00:00:00,37.780,26.1837,15.09,89.300,46.5167,10.020,1.127,0.000,12.240,1.45871,0.000,130,588,434,289,2.5
2020-08-21 00:00:00,37.210,25.9779,17.23,98.700,66.4437,28.050,1.07967,0.000,11.640,1.90775,0.000,117,553,581,185,2.58333
2020-08-22 00:00:00,39.040,28.2292,19.29,94.400,54.3817,23.210,1.06295,0.000,10.480,1.282,0.000,113,452,616,258,2.875
2020-08-23 00:00:00,40.000,27.1363,15.12,90.400,45.1704,9.490,1.10222,0.000,10.230,1.14158,0.000,58,321,272,785,3.45833
2020-08-24 00:00:00,37.040,26.95,15.67,79.050,52.7917,22.420,1.04861,0.000,7.832,1.11883,0.000,84,426,368,550,3.29167
2020-08-25 00:00:00,39.790,28.8346,19.09,93.600,55.0854,18.870,1.04465,0.000,8.890,1.17104,0.000,77,491,411,456,3.20833
2020-08-26 00:00:00,40.410,29.225,18.58,93.600,53.7083,23.530,1.02361,0.000,8.680,1.17146,0.000,100,522,388,384,2.66667
2020-08-27 00:00:00,40.200,28.5779,17.87,85.600,49.0012,17.520,0.9664,0.000,9.380,1.43046,0.000,38,415,405,549,3
2020-08-28 00:00:00,36.490,27.3663,18.07,85.000,48.7287,16.200,0.977359,0.000,15.450,2.48979,0.000,71,397,431,540,3.125
2020-08-29 00:00:00,32.220,24.5696,17.84,55.680,30.7571,14.470,1.05706,0.000,16.580,3.40625,0.000,167,27,91,1140,4
2020-08-30 00:00:00,34.730,25.0367,15.46,50.590,28.1408,10.800,1.02966,0.000,12.100,0.853458,0.000,207,287,217,723,3.5
2020-08-31 00:00:00,36.530,25.5767,14.75,72.300,39.6621,16.350,1.01958,0.000,10.940,0.703375,0.000,183,533,318,395,3
2020-09-01 00:00:00,33.070,24.0604,16.68,74.670,49.4487,21.750,0.794019,0.000,10.050,1.31083,0.000,172,623,457,190,2.45833
2020-09-02 00:00:00,34.460,23.9333,14.75,98.900,60.3854,14.950,0.987277,0.000,10.300,0.988375,0.000,51,354,663,370,3.04167
2020-09-03 00:00:00,37.650,27.0933,16.61,80.100,43.1737,13.830,0.985773,0.000,12.450,1.09171,0.000,250,602,217,367,2.54167
2020-09-04 00:00:00,36.290,27.6971,19.19,66.330,38.1321,17.410,0.998819,0.000,11.850,1.16846,0.000,106,497,510,326,2.83333
2020-09-05 00:00:00,37.610,26.8933,17.5,86.000,50.005,18.850,0.961711,0.000,9.280,0.968083,0.000,94,609,318,415,3
2020-09-06 00:00:00,38.090,27.5167,18.34,78.590,47.5838,19.390,0.947068,0.000,8.610,1.11217,0.000,115,367,593,353,3.04167
2020-09-07 00:00:00,37.040,27.0183,18.11,85.400,53.0933,27.110,0.917384,0.000,10.650,1.534,0.000,45,529,623,239,2.875
2020-09-08 00:00:00,35.370,26.3171,18.34,88.600,57.0704,27.410,0.898746,0.000,8.860,1.04317,0.000,221,276,292,645,3.41667
2020-09-09 00:00:00,34.930,26.2521,18.14,79.790,51.3333,23.670,0.899829,0.000,10.900,1.05696,0.000,97,637,347,356,3.04167
2020-09-10 00:00:00,36.420,26.6013,17.26,95.200,53.2871,18.010,0.880916,0.000,7.973,1.03733,0.000,96,386,379,576,3.41667
2020-09-11 00:00:00,35.540,26.1408,16.72,87.300,49.665,22.430,0.771898,0.000,10.090,0.918875,0.000,216,280,476,463,3.125
2020-09-12 00:00:00,39.510,27.3425,16.58,79.740,44.5525,15.750,0.840202,0.000,12.350,0.938542,0.000,115,336,262,719,3.25
2020-09-13 00:00:00,36.630,27.6996,20.65,67.750,44.6708,19.420,0.81119,0.000,11.250,1.22067,0.000,219,153,230,826,3.45833
2020-09-14 00:00:00,33.510,26.5437,22.08,72.660,57.445,34.740,0.684433,0.000,10.090,1.24208,0.000,85,286,415,638,3.33333
2020-09-15 00:00:00,32.390,25.4867,18.99,82.600,59.2029,35.510,0.775761,0.000,7.444,0.919542,0.000,99,431,328,575,3.08333
2020-09-16 00:00:00,30.590,23.4937,16.68,95.800,71.0375,45.830,0.567097,0.000,7.620,1.06258,0.000,47,684,362,339,2.70833
2020-09-17 00:00:00,30.110,23.6146,18.89,96.300,75.5358,51.720,0.452867,0.000,10.230,1.58917,0.000,128,621,462,227,2.45833
2020-09-18 00:00:00,26.210,21.8038,18.51,98.600,81.7996,65.020,0.556981,12.800,14.890,3.22783,0.000,28,717,608,78,2.41667
2020-09-19 00:00:00,27.270,20.6046,17.53,100.000,84.9788,56.030,0.607423,5.000,10.050,1.17446,0.000,41,695,598,101,2.45833
2020-09-20 00:00:00,28.040,21.1187,15.36,100.000,78.0192,45.070,0.745499,0.000,8.780,0.871458,0.000,142,268,609,416,3.25
2020-09-21 00:00:00,30.830,22.7779,17.19,99.300,70.0404,33.380,0.726873,0.000,7.832,0.770375,0.000,123,321,269,718,3.33333
2020-09-22 00:00:00,30.220,22.0396,14.55,97.300,67.5888,37.200,0.724145,0.000,11.220,1.05688,0.000,576,349,296,221,2.29167
2020-09-23 00:00:00,29.270,22.3746,17.02,93.600,71.9938,44.340,0.703202,0.000,11.710,1.43942,0.000,43,542,560,296,3
2020-09-24 00:00:00,31.500,23.8971,18.04,97.000,67.9304,32.950,0.627484,0.000,14.920,1.02346,0.000,118,333,222,759,3.58333
2020-09-25 00:00:00,29.600,22.5454,17.02,73.350,48.7221,25.960,0.799426,0.000,19.230,1.30267,0.000,245,203,184,797,3.79167
2020-09-26 00:00:00,28.960,20.7008,13.77,83.000,45.8004,22.770,0.804279,0.000,10.020,0.842458,0.000,233,439,240,517,3.29167
2020-09-27 00:00:00,29.910,21.6508,14.07,85.400,55.9054,28.560,0.780835,0.000,12.980,1.11854,0.000,160,392,201,680,3.41667
2020-09-28 00:00:00,32.820,21.5558,13.09,99.500,59.1662,20.090,0.767489,0.000,10.620,0.472917,0.000,367,436,145,488,2.95833
2020-09-29 00:00:00,32.620,22.2508,12.21,89.400,47.6933,19.790,0.779808,0.000,12.280,0.880625,0.000,96,271,264,806,3.5
2020-09-30 00:00:00,20.040,18.332,16.21,87.400,83.546,73.630,0,0.000,6.562,0.8898,0.000,3,120,143,33,2.6
2020-10-01 00:00:00,29.570,21.2512,15.5,100.000,71.3775,32.860,0.726848,0.000,14.820,1.51283,0.000,82,477,452,418,2.95833
2020-10-02 00:00:00,24.690,19.0779,15.02,84.700,67.1133,52.220,0.415221,0.000,20.070,3.66175,0.000,91,245,461,639,3.54167
2020-10-03 00:00:00,24.080,16.7371,8.92,87.800,55.1625,24.520,0.774435,0.000,13.020,1.77242,0.000,74,287,407,665,3.5
2020-10-04 00:00:00,25.700,16.9154,8.31,92.500,65.8612,37.940,0.71212,0.000,11.430,1.11408,0.000,102,552,326,457,2.875
2020-10-05 00:00:00,26.820,19.0371,11.64,76.160,49.2808,23.850,0.670196,0.000,10.940,1.35938,0.000,165,227,153,883,3.70833
2020-10-06 00:00:00,30.620,20.0079,11.23,87.000,58.69,33.070,0.7144,0.000,10.300,0.406958,0.000,311,549,166,406,2.83333
2020-10-07 00:00:00,34.790,22.2679,13.36,88.600,55.8233,21.230,0.716172,0.000,10.510,0.413375,0.000,325,270,119,716,3.33333
2020-10-08 00:00:00,33.880,22.3954,12.62,86.900,50.4008,19.570,0.688017,0.000,10.300,0.749708,0.000,166,239,152,880,3.5
2020-10-09 00:00:00,30.660,20.9988,12.11,89.000,55.9383,26.630,0.597584,0.000,7.232,0.523667,0.000,107,330,285,714,3.33333
2020-10-10 00:00:00,31.100,20.7975,12.11,99.400,67.1146,29.280,0.667059,0.000,9.310,0.961625,0.000,46,495,393,504,3.08333
2020-10-11 00:00:00,30.860,21.1788,16.48,98.700,67.3992,27.470,0.642951,0.000,9.560,0.798958,0.000,150,449,355,479,2.95833
2020-10-12 00:00:00,27.600,18.7554,11.67,51.060,31.8375,13.920,0.711285,0.000,9.100,0.453417,0.000,219,571,328,320,2.41667
2020-10-13 00:00:00,28.210,17.5096,6.278,75.800,43.2129,18.940,0.685656,0.000,8.640,0.888125,0.000,89,372,476,499,3.20833
2020-10-14 00:00:00,25.030,16.9858,9.87,95.100,54.8008,26.930,0.662461,0.000,12.490,1.162,0.000,113,306,359,652,3.45833
2020-10-15 00:00:00,24.410,14.8488,6.141,90.400,55.985,23.780,0.664022,0.000,10.200,0.757708,0.000,278,483,278,390,2.75
2020-10-16 00:00:00,25.060,14.723,6.04,97.000,65.5,24.130,0.652502,0.000,7.162,0.508583,0.000,254,410,248,523,2.95833
2020-10-17 00:00:00,24.540,14.8492,7.057,99.700,69.2154,28.040,0.636241,0.000,8.780,0.506042,0.000,124,374,466,473,3.20833
2020-10-18 00:00:00,28.880,16.5066,6.989,94.900,57.7733,23.550,0.631182,0.000,10.340,0.563458,0.000,255,552,164,461,2.75
2020-10-19 00:00:00,29.800,18.5946,8.82,73.790,49.3483,22.180,0.545534,0.000,9.980,1.20063,0.000,77,483,321,551,3.08333
2020-10-20 00:00:00,26.350,20.9913,16.48,98.200,64.7925,37.940,0.208948,9.400,17.290,4.2185,0.000,53,862,476,47,2
2020-10-21 00:00:00,24.080,19.0196,16.82,98.000,86.3263,56.830,0.454539,6.400,12.950,2.58108,0.000,18,836,560,24,2.25
2020-10-22 00:00:00,22.040,17.1683,13.66,99.500,92.3183,68.530,0.307208,50.400,9.980,1.16017,0.000,109,574,536,223,2.70833
2020-10-23 00:00:00,23.090,16.18,10.85,100.000,83.8625,52.060,0.591245,0.200,7.162,0.564667,0.000,73,742,419,205,2.54167
2020-10-24 00:00:00,22.310,15.1767,11.39,100.000,88.7258,55.710,0.45598,0.000,6.844,0.439333,0.000,42,391,563,439,3.08333
2020-10-25 00:00:00,22.520,15.6175,10.85,100.000,87.6713,58.000,0.402376,2.400,9.980,1.79096,0.000,43,566,574,259,2.875
2020-10-26 00:00:00,19.970,14.7433,8.58,93.800,70.0558,37.420,0.541104,0.000,16.580,1.99242,0.000,205,148,147,930,3.58333
2020-10-27 00:00:00,20.990,12.4477,6.175,99.900,75.6342,34.130,0.560639,0.000,8.040,0.41725,0.000,94,925,102,317,2.625
2020-10-28 00:00:00,24.310,14.4346,7.939,99.900,81.9779,48.130,0.514049,0.000,8.500,0.225208,0.000,311,731,123,268,2.625
2020-10-29 00:00:00,29.970,18.0275,11.33,100.000,71.1813,25.370,0.578385,0.000,9.700,0.266333,0.000,195,622,183,433,2.625
2020-10-30 00:00:00,26.750,16.8513,9.91,98.000,74.7662,42.760,0.462197,0.000,9.630,0.364417,0.000,157,827,93,356,2.79167
2020-10-31 00:00:00,26.850,16.4104,9.43,99.700,76.7562,36.170,0.547665,0.000,6.950,0.354583,0.000,167,495,108,667,3
2020-11-01 00:00:00,28.580,17.0063,9.74,100.000,78.8771,36.110,0.508729,0.000,7.620,0.266583,0.000,138,187,98,1010,3.79167
2020-11-02 00:00:00,28.850,17.6642,10.89,100.000,74.3267,30.500,0.542566,0.000,8.820,0.364208,0.000,171,215,618,431,3.08333
2020-11-03 00:00:00,24.420,17.5417,12.62,100.000,84.3612,56.670,0.320763,0.200,10.370,0.577917,0.000,203,164,92,975,3.5
2020-11-04 00:00:00,20.850,16.9554,12.95,100.000,81.8408,63.550,0.258124,0.200,9.140,0.422792,0.000,203,506,325,398,2.375
2020-11-05 00:00:00,22.380,16.4875,13.05,99.800,88.1992,64.600,0.39399,22.800,9.140,0.5295,0.000,285,622,224,306,2.25
2020-11-06 00:00:00,24.210,18.1125,14.31,91.500,76.3092,58.710,0.292311,0.600,11.430,1.02188,0.000,174,460,347,450,2.91667
2020-11-07 00:00:00,22.310,15.7246,11.93,100.000,86.535,59.110,0.459111,17.200,8.180,0.923667,0.000,163,644,407,226,2.66667
2020-11-08 00:00:00,22.990,15.3008,9.87,100.000,86.545,53.560,0.5048,0.000,7.232,0.473708,0.000,44,626,367,400,2.95833
2020-11-09 00:00:00,22.650,15.8083,11.87,99.100,86.8175,54.540,0.400786,0.200,6.774,0.311458,0.000,414,462,296,265,2.16667
2020-11-10 00:00:00,22.750,14.5029,9.33,100.000,86.4458,53.400,0.500155,0.200,8.110,0.180542,0.000,171,332,375,556,2.83333
2020-11-11 00:00:00,24.410,15.3533,8.79,100.000,80.2992,44.940,0.468985,0.000,9.420,0.3355,0.000,416,400,213,394,2.75
2020-11-12 00:00:00,23.460,15.3804,10.72,96.800,80.2404,48.660,0.42019,0.000,8.330,0.272542,0.000,304,293,231,601,2.79167
2020-11-13 00:00:00,23.670,16.0017,10.52,99.700,82.0967,53.860,0.3908,0.000,6.280,0.289292,0.000,311,498,212,396,2.66667
2020-11-14 00:00:00,21.570,17.7675,15.46,99.100,90.9067,77.160,0.236462,2.600,9.770,1.23675,0.000,38,912,472,17,2.16667
2020-11-15 00:00:00,25.860,18.2892,14.24,100.000,87.6846,52.930,0.431992,0.200,7.444,0.27475,0.000,271,481,174,505,2.91667
2020-11-16 00:00:00,23.190,17.2117,13.63,100.000,93.6025,71.120,0.311789,0.200,5.574,0.29325,0.000,171,493,219,518,2.83333
2020-11-17 00:00:00,24.510,17.1004,13.12,100.000,88.8538,55.550,0.414546,0.200,8.500,0.2615,0.000,179,541,309,405,2.79167
2020-11-18 00:00:00,25.800,16.4925,12.14,100.000,84.3363,50.600,0.436901,0.000,6.668,0.241833,0.000,281,450,50,647,3.33333
2020-11-19 00:00:00,26.680,16.1921,10.01,100.000,79.565,36.160,0.438893,0.000,10.370,0.189042,0.000,199,393,154,689,2.75
2020-11-20 00:00:00,24.880,15.2071,9.8,100.000,76.5904,32.510,0.452054,0.000,5.645,0.197208,0.000,204,516,219,497,2.33333
2020-11-21 00:00:00,23.330,14.1017,7.26,97.600,74.5258,43.790,0.448723,0.000,7.726,0.472458,0.000,159,170,461,638,3.29167
2020-11-22 00:00:00,22.650,13.3425,7.464,99.800,74.8817,37.660,0.453522,0.000,8.500,0.297292,0.000,183,662,230,359,2.45833
2020-11-23 00:00:00,20.650,10.9807,5.667,99.300,79.9204,42.200,0.450698,0.000,8.640,0.332458,0.000,140,523,315,455,3.125
2020-11-24 00:00:00,17.840,10.9854,4.819,99.700,81.425,55.480,0.266653,0.000,7.021,0.136417,0.000,180,186,128,939,3.33333
2020-11-25 00:00:00,18.240,11.5253,7.362,100.000,96.9958,82.100,0.123532,21.400,11.470,1.35779,0.000,174,635,338,289,2.5
2020-11-26 00:00:00,14.880,11.1579,8.07,99.700,93.4963,71.750,0.142865,10.400,10.940,1.15533,0.000,470,709,127,133,1.95833
2020-11-27 00:00:00,16.720,11.1904,7.837,100.000,89.2025,62.930,0.246975,0.000,5.257,0.211042,0.000,278,306,185,669,3
2020-11-28 00:00:00,17.290,12.239,6.853,100.000,90.7938,71.520,0.315378,0.400,7.056,0.444458,0.000,154,620,414,243,2.66667
2020-11-29 00:00:00,15.260,13.8921,12.37,100.000,98.175,92.600,0.111658,9.000,6.350,0.577583,0.000,254,553,187,437,2.66667
2020-11-30 00:00:00,20.510,14.2413,10.31,100.000,85.3808,59.670,0.323061,0.200,7.303,0.17525,0.000,186,489,268,486,2.79167
2020-12-01 00:00:00,21.320,12.7029,8.01,100.000,88.7308,57.810,0.407433,0.000,5.539,0.238917,0.000,107,501,287,541,3.04167
2020-12-02 00:00:00,19.330,11.1486,5.768,100.000,88.8608,53.800,0.393519,0.000,6.562,0.283625,0.000,239,302,194,701,3.33333
2020-12-03 00:00:00,17.500,10.8378,6.751,92.300,70.395,47.220,0.358768,0.000,7.656,0.316625,0.000,241,409,406,379,2.625
2020-12-04 00:00:00,14.750,10.2993,6.005,94.000,81.9674,60.330,0.185695,2.400,18.770,2.36478,0.000,85,234,559,498,3.43478
2020-12-05 00:00:00,13.290,7.57362,2.885,99.000,81.4587,55.370,0.404052,0.000,6.421,0.796417,0.000,41,581,582,237,2.625
2020-12-06 00:00:00,14.170,7.8495,2.05,100.000,86.3858,62.400,0.254533,0.000,12.100,0.677083,0.000,68,602,418,347,2.79167
2020-12-07 00:00:00,17.670,12.6708,8.82,100.000,82.9762,54.330,0.265471,0.800,15.980,1.77433,0.000,49,349,671,371,3.20833
2020-12-08 00:00:00,17.060,13.4608,10.42,92.100,77.9292,53.330,0.215328,0.800,16.510,2.26225,0.000,79,165,499,693,3.5
2020-12-09 00:00:00,13.730,9.54354,4.411,100.000,88.7987,70.550,0.205833,0.600,5.927,0.745292,0.000,89,662,287,394,2.79167
2020-12-10 00:00:00,18.580,14.2017,10.54,100.000,97.5667,85.400,0.147067,1.800,11.400,1.45213,0.000,35,493,750,157,3
2020-12-11 00:00:00,21.050,17.3354,15.7,100.000,88.1462,67.550,0.225489,0.000,17.600,2.16175,0.000,81,254,686,413,3.25
2020-12-12 00:00:00,22.450,17.4438,12.82,99.500,85.6338,65.520,0.35079,0.000,12.560,1.46588,0.000,68,335,502,535,3.25
2020-12-13 00:00:00,19.020,15.0113,12.34,100.000,89.5404,65.530,0.253801,0.000,7.585,0.232042,0.000,443,306,90,592,2.45833
2020-12-14 00:00:00,17.700,13.8554,11.32,100.000,98.725,90.400,0.160124,4.400,6.245,0.611958,0.000,46,640,461,286,2.75
2020-12-15 00:00:00,18.680,12.3421,9.23,100.000,92.1958,59.160,0.342891,0.200,5.327,0.389625,0.000,178,769,356,137,2.20833
2020-12-16 00:00:00,13.700,10.8342,7.125,100.000,98.375,82.600,0.104398,8.400,6.774,0.377458,0.000,112,445,324,555,3.125
2020-12-17 00:00:00,17.390,11.6921,8.07,100.000,94.5079,71.840,0.256731,0.200,7.374,0.313333,0.000,380,712,12,331,2.16667
2020-12-18 00:00:00,14.340,8.81817,5.53,100.000,98.5625,87.800,0.192804,0.000,7.232,0.1825,0.000,231,637,22,535,2.625
2020-12-19 00:00:00,12.680,9.72987,6.107,100.000,100,100.000,0.106718,7.000,6.738,0.186875,0.000,271,733,63,361,2.33333
2020-12-20 00:00:00,17.430,11.7111,7.091,100.000,90.9275,59.250,0.354764,2.200,7.938,0.520833,0.000,308,560,101,459,2.54167
2020-12-21 00:00:00,18.480,10.0597,5.055,100.000,90.7158,62.530,0.355644,0.000,6.597,0.238458,0.000,263,499,97,569,2.25
2020-12-22 00:00:00,20.480,11.5303,6.514,100.000,86.3183,51.100,0.375443,0.000,6.738,0.297667,0.000,291,405,117,611,2.70833
2020-12-23 00:00:00,15.630,10.4662,6.141,100.000,94.8229,77.620,0.177968,0.000,5.998,0.254875,0.000,234,332,72,795,3.25
2020-12-24 00:00:00,18.580,11.4524,7.125,100.000,91.8,64.730,0.291753,0.000,4.445,0.206042,0.000,172,599,205,459,2.66667
2020-12-25 00:00:00,17.900,10.6169,6.107,100.000,77.7079,45.070,0.344376,0.000,8.470,0.40075,0.000,277,654,203,301,2.04167
2020-12-26 00:00:00,13.870,7.62779,3.23,80.800,53.96,34.650,0.407047,0.000,8.890,0.65775,0.000,321,563,236,314,2.125
2020-12-27 00:00:00,14.140,6.54196,0.998,91.900,75.0925,47.610,0.398741,0.000,6.774,0.663625,0.000,274,446,313,383,2.91667
2020-12-28 00:00:00,16.170,10.7788,3.733,98.200,75.7887,47.170,0.238445,0.000,15.770,2.29537,0.000,44,278,599,515,3.375
2020-12-29 00:00:00,15.430,7.25612,2.048,100.000,85.7596,54.880,0.332082,0.000,14.500,1.13471,0.000,53,419,522,443,3.04167
2020-12-30 00:00:00,13.970,5.37621,-0.937,100.000,83.9092,44.750,0.390383,0.000,6.174,0.323833,0.000,335,374,318,407,2.375
2020-12-31 00:00:00,14.210,5.74246,-1.378,100.000,87.2562,54.400,0.382544,0.000,6.844,0.639292,0.000,81,910,338,110,2.5
2021-01-01 00:00:00,14.310,8.84388,3.427,100.000,81.8442,48.750,0.364622,0.200,9.280,1.07171,0.000,58,373,685,317,2.91667
2021-01-02 00:00:00,13.600,4.61546,-1.751,100.000,82.6633,43.150,0.395439,0.200,10.480,0.559792,0.000,249,422,219,550,3
2021-01-03 00:00:00,13.460,4.01796,-2.702,100.000,82.9721,46.730,0.416279,0.000,6.774,0.7025,0.000,192,596,321,327,2.58333
2021-01-04 00:00:00,13.700,5.09779,-2.125,100.000,85.7496,58.400,0.390747,0.000,6.562,0.55675,0.000,273,664,301,198,2.33333
2021-01-05 00:00:00,12.610,6.55321,2.409,100.000,88.7308,66.860,0.285042,0.200,5.257,0.263333,0.000,395,461,58,517,2.08333
2021-01-06 00:00:00,13.560,6.64037,0.791,100.000,81.5567,56.500,0.228861,9.200,6.421,0.296708,0.000,502,460,71,392,1.75
2021-01-07 00:00:00,8.410,7.07596,6.344,100.000,99.3875,94.200,0.0985802,14.000,8.220,0.512292,0.000,504,486,133,307,1.375
2021-01-08 00:00:00,7.833,6.76617,5.971,100.000,100,100.000,0.0402441,62.200,11.180,1.30083,0.000,479,311,146,491,1.95833
2021-01-09 00:00:00,10.850,5.90592,2.375,100.000,86.205,49.430,0.415483,3.000,9.420,1.1305,0.000,91,367,672,305,3
2021-01-10 00:00:00,9.760,4.93375,0.114,100.000,92.3413,69.490,0.185173,0.400,8.180,0.494542,0.000,324,409,239,461,2.54167
2021-01-11 00:00:00,13.600,5.8365,0.42,100.000,85.1758,49.390,0.430731,0.200,6.315,0.295875,0.000,330,505,278,321,2.20833
2021-01-12 00:00:00,13.460,4.02983,-1.242,100.000,84.9108,50.200,0.442006,0.000,7.091,0.311625,0.000,470,429,191,343,2.04167
2021-01-13 00:00:00,15.290,4.68321,-2.26,100.000,80.3121,31.550,0.45118,0.200,6.950,0.312292,0.000,276,225,207,721,3.04167
2021-01-14 00:00:00,14.100,4.20913,-1.853,100.000,89.1038,52.930,0.435894,0.000,6.315,0.338958,0.000,79,613,200,547,2.83333
2021-01-15 00:00:00,15.660,4.85921,-1.717,100.000,86.3192,41.490,0.438424,0.200,5.539,0.301042,0.000,188,677,431,143,2.375
2021-01-16 00:00:00,18.100,6.17217,-1.208,100.000,82.7133,37.400,0.446809,0.000,7.656,0.27775,0.000,438,343,207,442,2.33333
2021-01-17 00:00:00,19.390,6.67617,-0.835,100.000,80.3975,35.120,0.455353,0.000,6.245,0.333375,0.000,458,574,49,349,2.16667
2021-01-18 00:00:00,16.980,6.11183,-1.276,100.000,81.6904,39.090,0.450641,0.200,6.315,0.44725,0.000,135,787,159,357,2.33333
2021-01-19 00:00:00,14.680,7.34217,0.149,100.000,89.3029,66.710,0.277536,0.000,5.927,0.34925,0.000,204,797,113,317,2.54167
2021-01-20 00:00:00,15.090,12.6058,9.36,100.000,92.6542,83.400,0.156062,9.400,19.300,3.89146,0.000,4,742,671,19,2.33333
2021-01-21 00:00:00,18.650,12.5497,7.159,100.000,94.4304,68.290,0.303019,0.600,12.700,2.02738,0.000,96,466,833,44,2.75
2021-01-22 00:00:00,17.700,14.4946,11.32,100.000,80.075,52.630,0.352169,3.400,19.620,3.0025,0.000,61,316,734,325,3.29167
2021-01-23 00:00:00,18.100,12.5071,7.566,100.000,90.2617,64.500,0.305652,0.400,11.430,2.15504,0.000,43,466,721,206,2.83333
2021-01-24 00:00:00,18.950,15.0642,10.47,100.000,85.6196,59.960,0.413022,0.000,9.380,1.74962,0.000,44,257,805,336,3.20833
2021-01-25 00:00:00,18.480,14.4333,10.92,100.000,93.1025,74.160,0.211553,1.600,11.920,1.59146,0.000,27,397,823,191,3
2021-01-26 00:00:00,14.720,14.304,13.9,95.700,94.2,92.900,0,0.000,5.786,1.197,0.000,2,74,215,8,3
2021-01-27 00:00:00,21.720,15.4379,11.63,100.000,89.9358,62.300,0.533007,0.200,7.162,0.513684,0.000,251,257,183,441,2.68421
2021-01-28 00:00:00,22.600,13.7896,9.12,100.000,90.0917,58.340,0.465763,0.200,7.232,0.387042,0.000,356,527,245,303,2.125
2021-01-29 00:00:00,13.870,11.785,9.56,100.000,98.55,93.700,0.131197,0.200,7.197,0.574917,0.000,19,321,812,284,3.125
2021-01-30 00:00:00,18.820,14.2292,10.71,100.000,80.2729,48.900,0.38884,0.200,22.610,2.43962,0.000,51,287,711,389,3.25
2021-01-31 00:00:00,19.120,13.2921,8.92,99.000,86.7217,60.400,0.267278,0.000,11.610,1.85354,0.000,35,304,861,232,3.08333
2021-02-01 00:00:00,19.150,13.9712,8.89,100.000,89.9221,63.000,0.377603,0.200,9.950,1.52279,0.000,16,427,834,161,3
2021-02-02 00:00:00,19.090,12.661,7.26,100.000,89.8238,64.680,0.331192,0.000,5.504,0.291042,0.000,328,394,215,490,2.625
2021-02-03 00:00:00,19.870,14.9558,11.19,99.300,82.5958,60.470,0.386279,0.000,7.197,0.802583,0.000,110,569,626,136,2.625
2021-02-04 00:00:00,19.290,15.0833,12.78,98.700,84.5992,65.320,0.357804,0.000,11.710,1.71254,0.000,174,685,384,189,2.58333
2021-02-05 00:00:00,14.100,12.1837,9.66,100.000,98.35,91.400,0.121957,13.000,13.550,1.65104,0.000,252,661,306,210,2.04167
2021-02-06 00:00:00,15.630,11.3742,8.65,100.000,89.945,73.300,0.231717,2.400,12.770,2.6415,0.000,11,312,948,164,2.91667
2021-02-07 00:00:00,15.530,11.6888,8.17,100.000,82.5042,54.790,0.501927,0.000,14.430,2.63575,0.000,12,293,867,269,3.08333
2021-02-08 00:00:00,17.700,13.1967,10.44,100.000,88.3967,59.350,0.368107,14.600,18.560,4.01112,0.000,7,289,909,231,3
2021-02-09 00:00:00,15.730,12.5358,9.33,100.000,97.0458,86.200,0.153285,7.400,20.890,3.96875,0.000,10,436,931,56,2.91667
2021-02-10 00:00:00,18.280,15.0229,12.54,100.000,94.8875,83.000,0.245287,1.000,14.710,4.07679,0.000,7,258,1068,104,3
2021-02-11 00:00:00,18.990,15.0354,13.02,100.000,93.0792,73.880,0.245165,1.000,6.880,0.925667,0.000,15,506,805,114,2.75
