cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
CO005,2019-09-21 00:00:00,25.640,21.2587,18.7,85.200,74.4054,48.890,0.418832,0.000,9.350,2.53217,0.000,590,591,45,193,1.70833
CO005,2019-09-22 00:00:00,25.830,20.1742,17.09,92.700,78.4154,48.040,0.447095,2.200,7.890,1.79957,0.000,461,475,286,194,1.91667
CO005,2019-09-23 00:00:00,28.770,20.9833,14.03,91.400,57.5754,25.930,0.849764,0.000,7.730,2.34571,0.000,64,478,511,373,3.04167
CO005,2019-09-24 00:00:00,32.770,23.7183,15.64,65.020,41.3017,22.200,0.916918,0.000,7.400,2.34938,0.000,180,374,576,297,2.79167
CO005,2019-09-25 00:00:00,30.820,23.3346,16.56,71.300,48.1954,23.020,0.915303,0.000,7.890,2.18684,0.000,189,402,658,175,2.58333
CO005,2019-09-26 00:00:00,33.100,23.7162,15.7,63.170,39.9483,20.350,0.90782,0.000,6.750,1.78,0.000,174,231,752,267,2.70833
CO005,2019-09-27 00:00:00,33.100,24.2858,16.49,67.860,40.5767,19.870,0.900678,0.000,7.080,1.93048,0.000,411,544,247,217,2.04167
CO005,2019-09-28 00:00:00,35.110,25.0667,18.03,56.620,37.0983,15.260,0.896556,0.000,7.240,1.77478,0.000,205,378,457,381,2.70833
CO005,2019-09-29 00:00:00,34.370,25.4612,18.71,56.270,37.9487,19.160,0.875235,0.000,7.240,2.01917,0.000,315,523,223,359,2.41667
CO005,2019-09-30 00:00:00,33.030,23.8987,16.56,87.900,57.0525,27.210,0.856926,0.000,6.750,1.53636,0.000,318,397,488,219,2.58333
CO005,2019-10-01 00:00:00,31.900,23.7138,17.16,56.860,41.6133,21.330,0.858558,0.000,9.510,2.66708,0.000,305,746,329,43,2
CO005,2019-10-02 00:00:00,28.970,21.6863,13.89,75.300,48.0438,24.580,0.834604,0.000,9.830,3.30955,0.000,448,676,223,72,1.875
CO005,2019-10-03 00:00:00,29.910,20.2342,13.23,84.100,58.6029,26.040,0.842221,0.000,7.890,2.76789,0.000,444,562,318,101,1.95833
CO005,2019-10-04 00:00:00,31.510,21.475,13.7,80.300,52.3092,22.510,0.851745,0.000,7.080,2.29667,0.000,253,457,363,348,2.66667
CO005,2019-10-05 00:00:00,30.110,21.8346,15.3,88.200,60.1279,32.740,0.776178,0.000,7.890,1.87208,0.000,298,590,298,240,2.375
CO005,2019-10-06 00:00:00,32.500,22.6075,14.7,76.600,47.5917,19.480,0.823945,0.000,6.270,1.81136,0.000,265,434,479,240,2.54167
CO005,2019-10-07 00:00:00,33.840,24.1092,16.17,58.670,37.5162,16.750,0.814253,0.000,8.210,2.21,0.000,96,110,478,738,3.5
CO005,2019-10-08 00:00:00,32.360,24.9779,18.77,52.850,36.2488,24.460,0.820697,0.000,9.670,2.34875,0.000,391,158,241,628,2.45833
CO005,2019-10-09 00:00:00,33.030,24.0133,17.16,71.200,50.5692,28.420,0.796103,0.000,6.270,1.55042,0.000,447,372,196,404,2.33333
CO005,2019-10-10 00:00:00,31.430,24.0162,18.71,67.560,49.8942,32.980,0.785757,0.000,9.020,2.46708,0.000,592,223,94,503,1.91667
CO005,2019-10-11 00:00:00,28.970,22.5733,17.63,82.200,59.2762,32.200,0.602561,0.000,8.700,2.28125,0.000,492,178,92,658,2.25
CO005,2019-10-12 00:00:00,31.780,24.5325,19.64,71.700,49.2396,29.360,0.722476,0.000,8.540,3.2775,0.000,407,249,116,640,2.91667
CO005,2019-10-13 00:00:00,32.170,23.1513,18.24,84.100,59.5942,26.710,0.76066,0.000,8.700,2.55087,0.000,521,336,160,401,2.41667
CO005,2019-10-14 00:00:00,22.780,19.2512,14.16,91.900,68.8962,47.410,0.543513,2.000,16.800,5.66292,0.000,613,712,51,38,1.45833
CO005,2019-10-15 00:00:00,21.370,14.4213,8.95,94.000,68.6717,33.100,0.68398,0.200,7.240,1.817,0.000,109,310,737,265,2.83333
CO005,2019-10-16 00:00:00,24.630,15.8442,8.88,66.910,46.8729,22.470,0.775057,0.000,6.750,1.76905,0.000,143,241,641,396,3
CO005,2019-10-17 00:00:00,25.570,16.9575,9.95,62.520,46.4683,25.890,0.732611,0.000,6.100,1.70474,0.000,330,519,304,264,2.20833
CO005,2019-10-18 00:00:00,25.500,18.7729,13.36,82.600,68.0883,51.210,0.669937,0.000,8.210,2.624,0.000,425,508,284,201,2.125
CO005,2019-10-19 00:00:00,24.040,18.7525,15.08,92.000,77.2271,52.320,0.402474,11.200,15.500,4.28,0.000,790,514,26,86,1.08333
CO005,2019-10-20 00:00:00,18.300,14.2229,11.16,94.300,80.5604,54.480,0.491557,0.600,13.720,4.01,0.000,612,684,77,44,1.625
CO005,2019-10-21 00:00:00,20.570,13.6858,8.82,90.300,70.505,41.890,0.699569,0.000,6.100,1.6405,0.000,196,243,590,387,2.83333
CO005,2019-10-22 00:00:00,20.700,13.6846,8.81,86.900,66.8696,39.410,0.636166,0.000,10.810,2.40125,0.000,197,475,397,350,2.75
CO005,2019-10-23 00:00:00,15.910,11.1817,7.61,91.200,83.2617,62.560,0.261775,0.800,17.610,2.89042,0.000,563,696,120,41,1.58333
CO005,2019-10-24 00:00:00,19.640,13.6679,8.08,91.600,73.8658,48.010,0.631949,0.000,7.240,2.08,0.000,434,448,351,185,2.08333
CO005,2019-10-25 00:00:00,26.310,16.7571,9.75,81.200,58.4546,30.590,0.71853,0.000,11.940,3.01917,0.000,90,86,452,788,3.79167
CO005,2019-10-26 00:00:00,29.240,19.3083,11.29,76.000,46.2704,20.790,0.708634,0.000,7.730,2.11045,0.000,103,158,411,748,3.45833
CO005,2019-10-27 00:00:00,27.640,19.4079,12.49,61.660,44.1912,26.500,0.653239,0.000,6.430,1.94174,0.000,247,349,151,664,2.95833
CO005,2019-10-28 00:00:00,24.240,17.3258,12.48,80.600,63.2046,44.080,0.425421,0.000,7.570,1.6345,0.000,256,578,390,200,2.375
CO005,2019-10-29 00:00:00,24.830,18.0963,13.76,90.200,74.2283,47.830,0.465203,0.000,5.290,1.44118,0.000,128,367,724,202,2.75
CO005,2019-10-30 00:00:00,26.510,19.2875,12.96,90.800,66.9463,38.760,0.593378,0.000,6.430,2.25333,0.000,275,487,424,231,2.70833
CO005,2019-10-31 00:00:00,25.300,19.9171,15.17,91.800,75.1433,54.310,0.420038,0.000,8.380,2.03375,0.000,450,677,122,173,2.04167
CO005,2019-11-01 00:00:00,25.570,20.1996,17.56,89.300,77.3467,56.670,0.430445,0.800,12.260,3.8375,0.000,536,733,100,47,1.75
CO005,2019-11-02 00:00:00,23.450,18.7338,16.76,93.600,81.5892,56.720,0.38532,0.400,16.310,6.54,0.000,636,720,28,36,1.70833
CO005,2019-11-03 00:00:00,23.250,18.1633,15.64,87.000,71.7792,46.760,0.353641,0.000,13.720,5.91708,0.000,571,768,56,21,1.83333
CO005,2019-11-04 00:00:00,20.510,16.6725,14.56,92.600,77.7571,56.870,0.231664,1.400,14.690,6.02625,0.000,669,700,25,27,1.58333
CO005,2019-11-05 00:00:00,18.370,13.8971,9.55,93.300,71.7575,51.160,0.382288,0.600,9.020,3.31417,0.000,341,908,144,25,2
CO005,2019-11-06 00:00:00,18.370,11.88,6.41,91.700,69.2183,40.250,0.592423,0.000,8.210,1.83857,0.000,272,639,447,54,2.25
CO005,2019-11-07 00:00:00,18.050,12.1078,8.75,93.700,77.7422,50.450,0.233657,10.800,8.050,2.35261,0.000,499,614,151,87,1.47826
CO005,2019-11-08 00:00:00,16.560,10.2167,4.93,89.000,66.1612,39.900,0.625908,0.000,7.890,2.09957,0.000,258,715,398,48,2.08333
CO005,2019-11-09 00:00:00,16.170,9.53458,3.33,86.200,67.5917,44.140,0.579162,0.000,7.080,2.39053,0.000,447,518,368,84,1.91667
CO005,2019-11-10 00:00:00,15.640,11.9433,9.48,90.400,67.1833,40.380,0.264011,0.000,11.780,3.20478,0.000,261,794,268,32,2.04167
CO005,2019-11-11 00:00:00,13.830,11.4125,9.29,90.100,78.4296,69.720,0.182116,0.000,6.270,1.55087,0.000,253,545,370,247,2.33333
CO005,2019-11-12 00:00:00,18.370,12.4187,9.15,91.100,73.2379,45.520,0.451041,0.000,6.750,1.99043,0.000,125,476,489,327,2.75
CO005,2019-11-13 00:00:00,19.640,13.8658,9.95,89.800,76.1704,60.850,0.275504,0.000,13.400,4.56417,0.000,645,733,21,18,1.66667
CO005,2019-11-14 00:00:00,14.170,10.3338,6.93,93.300,80.8846,48.010,0.2089,0.800,14.370,4.78917,0.000,585,744,56,31,1.75
CO005,2019-11-15 00:00:00,10.970,6.67542,3.26,90.200,75.7588,52.980,0.312417,0.000,8.540,2.48826,0.000,418,800,178,23,1.875
CO005,2019-11-16 00:00:00,13.570,6.14792,0.24,89.700,70.1821,41.360,0.56868,0.000,7.240,1.87235,0.000,272,539,471,131,2.16667
CO005,2019-11-17 00:00:00,12.700,7.1225,2.73,94.000,86.4583,72.800,0.0816705,4.000,12.100,2.43833,0.000,743,473,28,172,1.58333
CO005,2019-11-18 00:00:00,15.300,10.3433,5.46,94.000,81.0029,52.340,0.489422,5.800,12.590,2.617,0.000,162,525,554,179,2.5
CO005,2019-11-19 00:00:00,14.030,8.55583,4.46,91.200,80.6787,61.760,0.34678,0.200,4.810,1.26632,0.000,9,95,621,700,3.58333
CO005,2019-11-20 00:00:00,10.220,8.20792,5,93.600,86.5125,79.100,0.109682,4.600,4.970,1.42773,0.000,208,132,282,795,3.25
CO005,2019-11-21 00:00:00,12.770,11.1375,9.48,94.500,94.1875,93.600,0.066003,53.400,4.480,1.17292,0.000,651,220,70,460,1.83333
CO005,2019-11-22 00:00:00,15.700,13.1829,11.76,95.400,94.6292,89.600,0.035328,39.200,20.360,5.01542,0.000,697,491,24,202,1.79167
CO005,2019-11-23 00:00:00,16.380,11.925,6.93,93.400,75.9262,51.090,0.426843,1.000,14.210,5.24875,0.000,418,876,107,20,1.95833
CO005,2019-11-24 00:00:00,14.510,9.10625,4.6,93.600,83.2646,64.850,0.480212,0.000,8.860,1.78182,0.000,436,675,252,59,1.70833
CO005,2019-11-25 00:00:00,15.500,12.8525,9.35,95.500,93.3417,88.200,0.038052,9.600,8.380,2.64042,0.000,709,567,22,113,1.58333
CO005,2019-11-26 00:00:00,16.760,14.3817,12.69,96.000,94.5083,87.600,0.160956,1.200,9.670,2.08292,0.000,596,539,136,143,1.45833
CO005,2019-11-27 00:00:00,16.570,13.8975,11.09,97.000,92.65,79.100,0.213513,1.200,13.240,3.27652,0.000,624,705,67,25,1.5
CO005,2019-11-28 00:00:00,16.910,12.5129,10.82,97.100,89.8792,68.400,0.209165,0.000,5.130,1.182,0.000,278,203,470,467,2.79167
CO005,2019-11-29 00:00:00,18.300,12.8483,9.15,94.300,82.0392,61.430,0.490515,0.000,7.240,1.67955,0.000,40,100,700,582,3.375
CO005,2019-11-30 00:00:00,19.110,13.1808,8.68,94.300,82.1783,62.050,0.50836,0.000,6.910,2.50458,0.000,282,324,343,474,2.875
CO005,2019-12-01 00:00:00,13.160,11.4042,8.74,95.500,94.0292,87.900,0.143268,14.000,10.160,2.62917,0.000,668,519,67,157,1.5
CO005,2019-12-02 00:00:00,15.500,11.0683,8.62,95.300,85.2788,66.060,0.391514,5.400,12.260,3.34042,0.000,55,67,391,905,3.91667
CO005,2019-12-03 00:00:00,15.030,11.6021,8.75,84.200,75.9225,66.190,0.254314,0.000,9.190,3.26542,0.000,76,155,484,700,3.75
CO005,2019-12-04 00:00:00,15.570,10.3454,7.08,91.900,77.0767,58.450,0.386892,1.400,6.590,2.17609,0.000,190,260,398,571,3.16667
CO005,2019-12-05 00:00:00,15.500,10.6454,6.21,87.100,75.36,60.190,0.482859,0.200,10.970,2.53455,0.000,114,124,520,658,3.20833
CO005,2019-12-06 00:00:00,17.980,11.8379,7.75,81.400,71.4775,54.430,0.486542,0.000,8.860,2.91708,0.000,38,136,504,736,3.75
CO005,2019-12-07 00:00:00,16.910,11.3058,7.88,87.900,77,59.830,0.476899,0.000,7.570,2.0365,0.000,13,31,643,738,3.625
CO005,2019-12-08 00:00:00,17.050,11.0542,6.61,92.600,80.2858,59.660,0.441714,0.000,6.430,1.2681,0.000,137,250,600,436,3.08333
CO005,2019-12-09 00:00:00,16.710,12.6621,10.62,89.600,80.4275,65.700,0.28722,0.000,7.240,1.48722,0.000,45,187,663,521,3.33333
CO005,2019-12-10 00:00:00,17.520,10.9042,6.21,91.800,71.6208,42.360,0.495603,0.000,9.020,3.02952,0.000,31,116,702,567,3.58333
CO005,2019-12-11 00:00:00,14.170,8.94708,4.67,86.800,78.2979,69.550,0.324389,0.000,7.240,1.99529,0.000,245,445,676,55,2.25
CO005,2019-12-12 00:00:00,12.710,8.085,2.53,91.100,80.1225,65.130,0.31554,0.000,9.830,2.8375,0.000,478,592,234,120,1.875
CO005,2019-12-13 00:00:00,16.240,12.82,11.02,93.100,84.5792,71.900,0.173599,0.000,13.240,4.96667,0.000,690,698,15,15,1.45833
CO005,2019-12-14 00:00:00,14.900,12.0904,10.22,93.500,80.1454,59.000,0.169686,0.000,4.970,1.14444,0.000,202,510,565,143,2.58333
CO005,2019-12-15 00:00:00,16.040,11.0167,7.08,88.400,73.92,54.570,0.433733,0.000,5.620,1.14882,0.000,190,411,492,333,2.83333
CO005,2019-12-16 00:00:00,19.260,13.4987,8.75,79.200,63.4933,46.730,0.389188,0.200,12.750,3.79042,0.000,460,147,90,716,2.625
CO005,2019-12-17 00:00:00,13.370,9.72667,5.54,93.800,84.2254,67.590,0.203101,0.800,9.510,2.65762,0.000,518,652,192,59,1.54167
CO005,2019-12-18 00:00:00,14.580,8.98208,4.34,91.100,77.6446,61.030,0.242229,0.000,5.130,1.24316,0.000,170,209,396,638,3.125
CO005,2019-12-19 00:00:00,14.840,11.7742,9.82,94.400,88.6875,74.700,0.023343,45.200,16.960,4.37083,0.000,714,309,51,329,1.54167
CO005,2019-12-20 00:00:00,16.240,15.7329,14.78,95.700,94.1792,86.000,0.0244845,47.000,24.900,12.235,0.000,683,686,22,30,1.70833
CO005,2019-12-21 00:00:00,16.440,15.5625,13.7,95.900,94.9917,93.500,0.0426711,6.600,22.470,11.3663,0.000,645,743,18,16,1.79167
CO005,2019-12-22 00:00:00,15.640,12.565,9.96,94.900,89.875,74.400,0.355686,0.200,13.070,3.83,0.000,799,574,10,33,1.375
CO005,2019-12-23 00:00:00,16.370,12.8592,10.76,94.900,88.0542,73.100,0.332262,0.200,8.540,2.4975,0.000,109,151,403,749,3.58333
CO005,2019-12-24 00:00:00,19.930,13.4654,9.42,86.900,74.2725,59.190,0.50222,0.000,10.970,3.13958,0.000,29,40,427,917,3.91667
CO005,2019-12-25 00:00:00,18.970,13.3783,9.22,85.900,70.5754,54.900,0.480727,0.000,7.080,2.12667,0.000,16,20,605,787,3.70833
CO005,2019-12-26 00:00:00,17.450,12.8979,9.09,76.400,67.8088,57.890,0.381001,0.000,10.160,3.22042,0.000,30,81,496,812,3.75
CO005,2019-12-27 00:00:00,19.260,13.9846,8.88,83.000,67.48,50.520,0.455697,0.000,7.730,2.11091,0.000,25,35,611,745,3.66667
CO005,2019-12-28 00:00:00,20.670,12.7413,7.82,88.600,75.3225,48.510,0.483315,0.000,5.130,1.41364,0.000,144,61,602,618,3.20833
CO005,2019-12-29 00:00:00,16.580,10.8967,7.89,82.800,72.1342,54.240,0.500058,0.000,6.910,1.755,0.000,63,37,177,1144,3.83333
CO005,2019-12-30 00:00:00,15.460,9.71375,5.87,88.700,76.8629,56.600,0.485339,0.000,5.460,1.30429,0.000,91,57,467,810,3.54167
CO005,2019-12-31 00:00:00,15.720,9.55167,5.27,90.700,78.18,59.080,0.47327,0.000,6.270,1.6265,0.000,24,17,392,992,3.91667
CO005,2020-01-01 00:00:00,16.580,9.775,5.4,90.400,78.6312,57.000,0.472247,0.000,4.970,1.28368,0.000,20,27,624,751,3.70833
CO005,2020-01-02 00:00:00,15.920,9.64,5,91.100,81.2292,61.660,0.462128,0.000,6.100,1.456,0.000,150,266,599,409,2.875
CO005,2020-01-03 00:00:00,14.180,9.08667,6.14,94.100,86.0438,68.630,0.342268,0.000,4.810,1.25706,0.000,56,143,738,486,3.25
CO005,2020-01-04 00:00:00,12.430,9.08875,5.2,87.900,77.1142,65.340,0.456821,0.000,8.380,2.58125,0.000,21,46,525,829,3.79167
CO005,2020-01-05 00:00:00,14.100,9.13208,4.87,88.400,77.5042,62.150,0.469882,0.000,6.750,2.39091,0.000,14,28,594,787,3.75
CO005,2020-01-06 00:00:00,16.380,9.24917,4.81,91.900,79.1283,55.510,0.4716,0.200,4.320,1.16571,0.000,52,69,847,457,3.33333
CO005,2020-01-07 00:00:00,16.720,9.27083,3.67,88.700,72.8742,49.490,0.498538,0.000,7.570,1.87087,0.000,14,43,676,688,3.58333
CO005,2020-01-08 00:00:00,17.050,9.56125,4.07,79.400,66.4121,44.540,0.509834,0.000,7.400,2.235,0.000,17,71,636,695,3.625
CO005,2020-01-09 00:00:00,16.120,9.55333,5.41,89.100,76.0662,56.240,0.476076,0.000,5.130,1.43682,0.000,204,439,375,405,2.58333
CO005,2020-01-10 00:00:00,14.640,9.40583,6.41,90.100,73.7892,47.980,0.347505,0.000,9.190,2.30636,0.000,60,233,544,579,3.375
CO005,2020-01-11 00:00:00,14.980,8.82792,3.8,76.200,62.1625,46.280,0.525446,0.000,12.100,2.83125,0.000,57,92,675,590,3.625
CO005,2020-01-12 00:00:00,14.650,8.60292,4.54,87.900,71.4142,49.580,0.522544,0.000,8.380,1.86143,0.000,13,79,800,534,3.375
CO005,2020-01-13 00:00:00,15.050,8.13,3.81,82.100,71.6046,48.590,0.48816,0.000,6.430,1.872,0.000,89,218,575,543,3.25
CO005,2020-01-14 00:00:00,14.450,8.25208,4.48,86.600,73.1592,50.480,0.417604,0.000,6.750,1.72474,0.000,108,122,703,489,3.25
CO005,2020-01-15 00:00:00,16.980,9.55167,4.07,83.800,72.2679,57.590,0.500815,0.000,5.940,1.48958,0.000,126,122,481,686,3.33333
CO005,2020-01-16 00:00:00,18.520,10.5183,5.2,84.200,64.4188,31.030,0.506007,0.000,6.100,1.8245,0.000,166,265,574,416,2.95833
CO005,2020-01-17 00:00:00,16.850,11.4517,7.49,82.200,68.1267,56.110,0.368876,0.000,4.970,1.122,0.000,317,179,521,403,2.54167
CO005,2020-01-18 00:00:00,13.710,10.6146,8.15,94.600,89.825,80.800,0.103077,10.800,11.130,2.68696,0.000,464,373,200,376,2.20833
CO005,2020-01-19 00:00:00,13.240,9.39542,6.21,94.600,79.9946,63.040,0.321032,0.000,13.560,4.04708,0.000,209,553,455,202,2.625
CO005,2020-01-20 00:00:00,10.760,6.82458,4.27,73.700,64.8838,58.220,0.253408,0.000,15.990,6.35125,0.000,87,85,370,867,3.875
CO005,2020-01-21 00:00:00,10.430,7.80708,5.34,79.600,72.3375,63.950,0.289372,0.200,14.690,4.48875,0.000,56,68,423,871,3.83333
CO005,2020-01-22 00:00:00,13.110,8.16,6.21,94.200,87.4029,64.970,0.257182,8.800,6.100,2.01125,0.000,59,42,281,1033,4
CO005,2020-01-23 00:00:00,12.110,9.09125,7.09,93.400,84.4754,69.030,0.146152,10.600,10.640,2.75375,0.000,143,68,177,1020,3.70833
CO005,2020-01-24 00:00:00,16.390,10.2017,7.36,94.400,87.4633,64.250,0.327759,8.600,6.750,1.87542,0.000,189,92,215,915,3.54167
CO005,2020-01-25 00:00:00,10.360,9.17292,8.35,94.800,94.4958,94.000,0.0733845,29.200,5.940,1.34667,0.000,219,386,160,650,3.04167
CO005,2020-01-26 00:00:00,13.110,9.33,7.15,94.900,91.1583,74.200,0.274496,0.000,5.780,1.8565,0.000,485,610,284,40,1.875
CO005,2020-01-27 00:00:00,14.720,8.71583,5.01,94.200,86.1713,63.480,0.475531,0.200,8.050,1.61682,0.000,125,241,499,560,3.20833
CO005,2020-01-28 00:00:00,15.110,11.4908,9.76,90.100,83.8792,72.400,0.214329,0.000,5.940,1.40118,0.000,521,461,285,153,1.95833
CO005,2020-01-29 00:00:00,16.040,11.3925,8.43,93.700,87.7583,74.800,0.322294,0.000,6.270,1.58118,0.000,14,45,990,375,3.29167
CO005,2020-01-30 00:00:00,15.640,10.79,8.09,94.600,88.9917,72.300,0.32152,0.200,5.290,1.50643,0.000,219,633,435,137,2.33333
CO005,2020-01-31 00:00:00,18.170,12.905,10.29,93.000,85.6279,69.070,0.409695,0.000,5.620,1.49364,0.000,203,574,237,410,2.66667
CO005,2020-02-01 00:00:00,19.510,14.2762,11.49,93.900,84.2133,65.080,0.337562,0.000,7.400,1.37957,0.000,243,432,481,263,2.375
CO005,2020-02-02 00:00:00,21.120,14.6496,9.49,92.800,77.9721,59.910,0.572164,0.200,8.860,3.125,0.000,36,51,528,802,3.75
CO005,2020-02-03 00:00:00,22.710,14.5605,10.23,86.200,67.9579,39.120,0.627391,0.000,8.380,2.49087,0.000,22,72,628,697,3.66667
CO005,2020-02-04 00:00:00,22.990,15.7271,10.03,79.100,63.8367,42.240,0.632793,0.000,9.020,2.13652,0.000,15,55,756,595,3.54167
CO005,2020-02-05 00:00:00,20.530,14.1529,9.69,79.900,66.5942,47.750,0.614194,0.000,11.450,3.37625,0.000,367,146,299,600,2.66667
CO005,2020-02-06 00:00:00,18.660,12.6183,9.1,82.600,70.3225,50.950,0.566307,0.000,9.020,3.28667,0.000,281,58,46,1023,3.375
CO005,2020-02-07 00:00:00,17.720,12.5813,8.56,85.300,74.6058,58.450,0.505547,0.000,8.210,2.487,0.000,220,399,192,610,2.75
CO005,2020-02-08 00:00:00,16.710,12.7075,10.96,94.300,86.8917,70.900,0.264819,0.000,6.430,1.98696,0.000,502,800,70,45,1.70833
CO005,2020-02-09 00:00:00,19.380,14.1925,11.29,93.600,77.4917,50.780,0.555559,0.200,6.430,1.64545,0.000,147,198,574,498,3.08333
CO005,2020-02-10 00:00:00,20.780,14.1613,9.17,83.500,67.5504,45.180,0.640455,0.000,7.570,2.00455,0.000,15,37,644,723,3.66667
CO005,2020-02-11 00:00:00,21.250,14.5787,9.02,85.900,73.0212,54.750,0.578958,0.000,7.080,1.69833,0.000,197,488,326,413,2.79167
CO005,2020-02-12 00:00:00,18.580,13.8592,11.03,92.500,82.2292,66.340,0.42065,0.000,7.080,2.10875,0.000,592,603,120,104,1.66667
CO005,2020-02-13 00:00:00,18.720,13.7954,11.03,90.400,77.1442,56.600,0.470564,0.000,5.460,1.86375,0.000,492,435,407,83,1.95833
CO005,2020-02-14 00:00:00,20.850,13.3754,8.09,90.400,73.0067,46.190,0.643196,0.000,7.400,2.41143,0.000,34,80,772,538,3.5
CO005,2020-02-15 00:00:00,22.450,14.5779,9.03,86.200,68.2429,39.130,0.636177,0.000,5.780,1.79579,0.000,133,106,546,638,3.375
CO005,2020-02-16 00:00:00,22.790,14.4725,9.1,86.200,69.4704,42.630,0.664215,0.000,6.270,1.99706,0.000,216,291,503,412,2.83333
CO005,2020-02-17 00:00:00,21.460,14.21,8.56,93.400,75.415,45.030,0.644949,0.000,6.430,1.79684,0.000,87,304,669,358,3.08333
CO005,2020-02-18 00:00:00,20.720,14.9179,11.43,85.800,74.6004,55.870,0.541996,0.000,10.320,2.26333,0.000,354,293,374,395,2.375
CO005,2020-02-19 00:00:00,19.910,14.1417,10.43,91.100,76.6625,55.320,0.512805,0.000,7.400,1.5375,0.000,223,234,503,459,2.95833
CO005,2020-02-20 00:00:00,19.910,12.8225,7.62,90.800,71.5263,42.540,0.640322,0.000,6.750,1.83238,0.000,145,182,541,543,3.45833
CO005,2020-02-21 00:00:00,21.460,13.3513,8.43,84.000,69.865,44.800,0.645579,0.000,8.860,2.09542,0.000,356,113,145,796,3
CO005,2020-02-22 00:00:00,22.980,14.0758,7.09,89.900,61.8558,26.210,0.672597,0.000,5.460,1.81762,0.000,39,45,446,894,3.75
CO005,2020-02-23 00:00:00,24.190,14.9604,8.63,68.660,49.8996,18.350,0.75936,0.000,7.400,1.89091,0.000,86,100,559,665,3.5
CO005,2020-02-24 00:00:00,24.390,15.0546,8.97,74.200,50.6783,23.680,0.752251,0.000,6.750,1.93125,0.000,143,480,401,402,2.875
CO005,2020-02-25 00:00:00,20.380,12.2533,6.41,92.100,68.095,40.780,0.603324,0.000,10.970,3.23682,0.000,561,809,40,11,1.79167
CO005,2020-02-26 00:00:00,19.910,13.025,8.09,90.400,65.5292,35.010,0.703977,0.000,7.730,2.07783,0.000,320,662,344,97,2.20833
CO005,2020-02-27 00:00:00,20.580,12.7725,5.28,84.200,60.7133,41.130,0.763348,0.000,8.050,1.70455,0.000,34,306,670,411,3.20833
CO005,2020-02-28 00:00:00,24.450,15.0208,8.36,75.300,54.0733,27.440,0.717043,0.000,8.380,2.87208,0.000,219,419,403,383,2.83333
CO005,2020-02-29 00:00:00,15.500,12.4462,10.56,94.500,82.3912,65.860,0.305447,2.400,12.430,4.39583,0.000,774,585,14,46,1.25
CO005,2020-03-01 00:00:00,18.240,13.4437,10.29,95.200,84.7542,56.310,0.416019,1.200,13.240,4.90417,0.000,737,615,23,44,1.29167
CO005,2020-03-02 00:00:00,19.640,14.6704,11.7,95.000,74.7225,42.060,0.470784,1.800,19.550,7.19417,0.000,501,772,119,30,1.66667
CO005,2020-03-03 00:00:00,17.380,11.9575,5.74,89.700,74.0767,55.490,0.518045,0.000,11.290,3.5087,0.000,501,569,271,77,1.83333
CO005,2020-03-04 00:00:00,21.390,15.5854,11.76,92.500,73.1496,46.000,0.588888,0.000,8.860,2.60542,0.000,407,647,295,68,1.91667
CO005,2020-03-05 00:00:00,16.850,11.8808,7.83,93.700,78.3375,53.990,0.332798,0.000,12.430,3.51056,0.000,432,685,276,32,1.875
CO005,2020-03-06 00:00:00,18.100,11.4496,4.4,90.400,63.3304,38.240,0.666396,0.000,11.290,3.31292,0.000,309,778,303,31,2
CO005,2020-03-07 00:00:00,18.710,11.5367,5.07,75.200,53.1396,32.560,0.767778,0.000,11.290,2.94652,0.000,30,111,675,602,3.45833
CO005,2020-03-08 00:00:00,23.110,14.5321,7.15,64.530,46.8517,24.830,0.8346,0.000,8.540,2.40083,0.000,99,383,526,415,3
CO005,2020-03-09 00:00:00,22.310,14.9725,7.69,70.900,50.1067,32.760,0.803391,0.000,6.590,2.04095,0.000,118,368,767,170,2.75
CO005,2020-03-10 00:00:00,25.590,17.4629,9.96,62.120,45.3317,28.980,0.825231,0.000,11.940,2.90042,0.000,73,136,510,698,3.625
CO005,2020-03-11 00:00:00,29.660,19.7138,11.23,67.790,47.5721,26.800,0.756068,0.000,7.400,1.75043,0.000,96,148,508,669,3.29167
CO005,2020-03-12 00:00:00,27.520,19.8458,14.3,75.300,48.8042,31.430,0.775903,0.000,10.480,2.42167,0.000,350,474,231,361,2.625
CO005,2020-03-13 00:00:00,21.990,14.9675,9.69,94.000,78.4804,50.880,0.592571,0.000,8.860,2.7235,0.000,436,623,330,34,1.91667
CO005,2020-03-14 00:00:00,23.310,15.3646,10.29,94.000,78.3458,51.410,0.652902,0.000,6.590,1.63476,0.000,308,584,414,117,2.29167
CO005,2020-03-15 00:00:00,22.640,15.8783,11.37,86.700,70.4192,47.520,0.608402,0.000,10.320,2.48792,0.000,493,411,92,418,2.20833
CO005,2020-03-16 00:00:00,14.560,10.1275,6.01,86.500,64.9975,46.090,0.458166,0.400,12.260,3.27792,0.000,362,686,270,96,2
CO005,2020-03-17 00:00:00,17.850,10.9887,6.34,94.000,75.1462,43.190,0.469419,2.800,11.130,2.77875,0.000,146,137,460,677,3.29167
