year;month;day;weekday;hour;load;temp;holiday
2009;Apr;8;Wed;16;933.3332;18.4;regular
2009;Apr;8;Wed;17;932.2566;17.6;regular
2009;Apr;8;Wed;18;938.2027;17.2;regular
2009;Apr;8;Wed;19;1019.5414;15.6;regular
2009;Apr;8;Wed;20;1166.0699;15.4;regular
2009;Apr;8;Wed;21;1151.816;14.8;regular
2009;Apr;8;Wed;22;1097.273;14.2;regular
2009;Apr;8;Wed;23;1018.0858;13;regular
2009;Apr;8;Wed;24;944.8962;12.2;regular
2009;Apr;9;Thu;1;860.8228;10.5;regular
2009;Apr;9;Thu;2;770.5484;10;regular
2009;Apr;9;Thu;3;731.7127;9.8;regular
2009;Apr;9;Thu;4;716.2079;8.5;regular
2009;Apr;9;Thu;5;715.6828;9.2;regular
2009;Apr;9;Thu;6;722.9456;9.8;regular
2009;Apr;9;Thu;7;748.3767;9;regular
2009;Apr;9;Thu;8;735.4086;10.4;regular
2009;Apr;9;Thu;9;797.0235;13.2;regular
2009;Apr;9;Thu;10;851.1287;17.6;regular
2009;Apr;9;Thu;11;877.5219;20.2;regular
2009;Apr;9;Thu;12;896.6321;20.2;regular
2009;Apr;9;Thu;13;905.1563;19.2;regular
2009;Apr;9;Thu;14;896.0083;19.6;regular
2009;Apr;9;Thu;15;876.6686;19.8;regular
2009;Apr;9;Thu;16;867.8594;19.6;regular
2009;Apr;9;Thu;17;867.1098;18.8;regular
2009;Apr;9;Thu;18;884.6819;18;regular
2009;Apr;9;Thu;19;993.8605;17.2;regular
2009;Apr;9;Thu;20;1123.5381;17.2;regular
2009;Apr;9;Thu;21;1112.4216;17.2;regular
2009;Apr;9;Thu;22;1065.1091;16.6;regular
2009;Apr;9;Thu;23;986.9923;16.4;regular
2009;Apr;9;Thu;24;913.9058;16.8;regular
2009;Apr;10;Fri;1;830.9641;14.2;regular
2009;Apr;10;Fri;2;761.0147;16.2;regular
2009;Apr;10;Fri;3;726.4029;14;regular
2009;Apr;10;Fri;4;695.1239;16;regular
2009;Apr;10;Fri;5;680.864;11.2;regular
2009;Apr;10;Fri;6;687.9502;11.6;regular
2009;Apr;10;Fri;7;687.121;10.4;regular
2009;Apr;10;Fri;8;668.2836;11.4;regular
2009;Apr;10;Fri;9;705.9009;15.8;regular
2009;Apr;10;Fri;10;777.9158;19.2;regular
2009;Apr;10;Fri;11;821.7723;21;regular
2009;Apr;10;Fri;12;841.172;22;regular
2009;Apr;10;Fri;13;847.0785;22.8;regular
2009;Apr;10;Fri;14;829.278;23.6;regular
2009;Apr;10;Fri;15;805.1423;24.4;regular
2009;Apr;10;Fri;16;788.6432;24.2;regular
2009;Apr;10;Fri;17;785.7643;23.8;regular
2009;Apr;10;Fri;18;797.8102;21.2;regular
2009;Apr;10;Fri;19;894.8273;18.8;regular
2009;Apr;10;Fri;20;1047.0465;17;regular
2009;Apr;10;Fri;21;1048.968;16;regular
2009;Apr;10;Fri;22;1009.052;15.8;regular
2009;Apr;10;Fri;23;945.0969;15.3;regular
2009;Apr;10;Fri;24;878.3063;15.5;regular
2009;Apr;11;Sat;1;814.0682;15.8;regular
2009;Apr;11;Sat;2;762.5372;15.8;regular
2009;Apr;11;Sat;3;705.7262;15.8;regular
2009;Apr;11;Sat;4;679.248;15;regular
2009;Apr;11;Sat;5;675.088;14.2;regular
2009;Apr;11;Sat;6;682.3849;14;regular
2009;Apr;11;Sat;7;691.1376;14.2;regular
2009;Apr;11;Sat;8;667.7344;16;regular
2009;Apr;11;Sat;9;718.8743;19.8;regular
2009;Apr;11;Sat;10;761.0381;22.6;regular
2009;Apr;11;Sat;11;815.693;25;regular
2009;Apr;11;Sat;12;833.9119;26.2;regular
2009;Apr;11;Sat;13;853.8297;26;regular
2009;Apr;11;Sat;14;843.9464;26;regular
2009;Apr;11;Sat;15;830.5754;26.4;regular
2009;Apr;11;Sat;16;829.4912;26.6;regular
2009;Apr;11;Sat;17;843.6219;24;regular
2009;Apr;11;Sat;18;859.4057;21.4;regular
2009;Apr;11;Sat;19;972.8124;19.4;regular
2009;Apr;11;Sat;20;1112.2087;19.4;regular
2009;Apr;11;Sat;21;1096.5508;19.2;regular
2009;Apr;11;Sat;22;1046.5927;19;regular
2009;Apr;11;Sat;23;993.9978;18.6;regular
2009;Apr;11;Sat;24;916.1867;18.4;regular
2009;Apr;12;Sun;1;835.7871;18;regular
2009;Apr;12;Sun;2;771.7116;17.8;regular
2009;Apr;12;Sun;3;722.3394;17;regular
2009;Apr;12;Sun;4;690.7116;16;regular
2009;Apr;12;Sun;5;679.8204;15.4;regular
2009;Apr;12;Sun;6;679.9484;15;regular
2009;Apr;12;Sun;7;680.9496;15;regular
2009;Apr;12;Sun;8;646.3708;16;regular
2009;Apr;12;Sun;9;695.5899;18;regular
2009;Apr;12;Sun;10;753.2623;21.2;regular
2009;Apr;12;Sun;11;789.1468;23.5;regular
2009;Apr;12;Sun;12;824.0125;26;regular
2009;Apr;12;Sun;13;840.4785;27.2;regular
2009;Apr;12;Sun;14;832.0529;28;regular
2009;Apr;12;Sun;15;809.4642;28.8;regular
2009;Apr;12;Sun;16;804.9061;28.6;regular
2009;Apr;12;Sun;17;817.793;27.6;regular
2009;Apr;12;Sun;18;831.8409;26.2;regular
2009;Apr;12;Sun;19;943.5311;24.2;regular
2009;Apr;12;Sun;20;1075.3109;22;regular
2009;Apr;12;Sun;21;1084.0471;21.2;regular
2009;Apr;12;Sun;22;1048.8667;21;regular
2009;Apr;12;Sun;23;995.0627;20.2;regular
2009;Apr;12;Sun;24;916.2924;19.2;regular
2009;Apr;13;Mon;1;840.908;18.3;regular
2009;Apr;13;Mon;2;764.0854;17.8;regular
2009;Apr;13;Mon;3;715.6333;17.4;regular
2009;Apr;13;Mon;4;708.9127;17;regular
2009;Apr;13;Mon;5;711.3803;16.5;regular
2009;Apr;13;Mon;6;748.5208;16;regular
2009;Apr;13;Mon;7;825.0675;16.4;regular
2009;Apr;13;Mon;8;868.1657;16.6;regular
2009;Apr;13;Mon;9;927.7054;19.6;regular
2009;Apr;13;Mon;10;977.9465;21.6;regular
2009;Apr;13;Mon;11;1012.1915;24.6;regular
2009;Apr;13;Mon;12;1055.9499;27.4;regular
2009;Apr;13;Mon;13;1050.1575;28.8;regular
2009;Apr;13;Mon;14;1031.525;26.2;regular
2009;Apr;13;Mon;15;1026.4429;23.6;regular
2009;Apr;13;Mon;16;1019.1181;21.6;regular
2009;Apr;13;Mon;17;1013.0593;20.8;regular
2009;Apr;13;Mon;18;1017.6661;19.6;regular
2009;Apr;13;Mon;19;1131.7997;18.8;regular
2009;Apr;13;Mon;20;1227.728;18;regular
2009;Apr;13;Mon;21;1214.021;17;regular
2009;Apr;13;Mon;22;1158.3522;16.6;regular
2009;Apr;13;Mon;23;1063.953;16.4;regular
2009;Apr;13;Mon;24;967.624;16;regular
2009;Apr;14;Tue;1;861.4869;15.6;regular
2009;Apr;14;Tue;2;799.143;15.6;regular
2009;Apr;14;Tue;3;757.3874;15.4;regular
2009;Apr;14;Tue;4;735.6588;15.2;regular
2009;Apr;14;Tue;5;739.9305;15;regular
2009;Apr;14;Tue;6;766.4951;14.8;regular
2009;Apr;14;Tue;7;848.0968;14.6;regular
2009;Apr;14;Tue;8;893.7683;14.4;regular
2009;Apr;14;Tue;9;938.7997;15;regular
2009;Apr;14;Tue;10;969.1607;15.2;regular
2009;Apr;14;Tue;11;999.9356;16.2;regular
2009;Apr;14;Tue;12;1014.2004;15.8;regular
2009;Apr;14;Tue;13;999.7418;16.4;regular
2009;Apr;14;Tue;14;982.7492;17;regular
2009;Apr;14;Tue;15;977.5456;16.8;regular
2009;Apr;14;Tue;16;964.9077;16;regular
2009;Apr;14;Tue;17;961.0112;15.8;regular
2009;Apr;14;Tue;18;962.8337;15.4;regular
2009;Apr;14;Tue;19;1069.9711;14.2;regular
2009;Apr;14;Tue;20;1207.9865;14;regular
2009;Apr;14;Tue;21;1202.4654;14;regular
2009;Apr;14;Tue;22;1153.8184;13.5;regular
2009;Apr;14;Tue;23;1062.0224;9.8;regular
2009;Apr;14;Tue;24;969.801;8.6;regular
2009;Apr;15;Wed;1;824.9113;7.6;regular
2009;Apr;15;Wed;2;724.6152;7.5;regular
2009;Apr;15;Wed;3;681.0158;6.4;regular
2009;Apr;15;Wed;4;660.6241;6.8;regular
2009;Apr;15;Wed;5;664.2857;6.5;regular
2009;Apr;15;Wed;6;695.1548;6;regular
2009;Apr;15;Wed;7;771.3221;7;regular
2009;Apr;15;Wed;8;899.1683;7.6;regular
2009;Apr;15;Wed;9;956.1972;11.2;regular
2009;Apr;15;Wed;10;990.5454;15.2;regular
2009;Apr;15;Wed;11;1009.9294;16.8;regular
2009;Apr;15;Wed;12;1034.7528;18.4;regular
2009;Apr;15;Wed;13;1022.4038;18.8;regular
2009;Apr;15;Wed;14;994.7042;18.8;regular
2009;Apr;15;Wed;15;985.0527;19.2;regular
2009;Apr;15;Wed;16;975.9401;19;regular
2009;Apr;15;Wed;17;972.244;18.2;regular
2009;Apr;15;Wed;18;985.521;17.4;regular
2009;Apr;15;Wed;19;1107.1062;16.6;regular
2009;Apr;15;Wed;20;1226.8787;15.8;regular
2009;Apr;15;Wed;21;1221.7843;15;regular
2009;Apr;15;Wed;22;1170.8678;13.4;regular
2009;Apr;15;Wed;23;1075.7323;12.8;regular
2009;Apr;15;Wed;24;978.607;12;regular
2009;Apr;16;Thu;1;898.2598;11.7;regular
2009;Apr;16;Thu;2;799.231;11;regular
2009;Apr;16;Thu;3;752.8822;10.6;regular
2009;Apr;16;Thu;4;742.6128;10.6;regular
2009;Apr;16;Thu;5;742.797;10.5;regular
2009;Apr;16;Thu;6;771.1756;10.8;regular
2009;Apr;16;Thu;7;861.1328;11;regular
2009;Apr;16;Thu;8;921.3097;11.6;regular
2009;Apr;16;Thu;9;964.1142;14.2;regular
2009;Apr;16;Thu;10;986.3965;17.2;regular
2009;Apr;16;Thu;11;1024.2376;20.2;regular
2009;Apr;16;Thu;12;1041.2782;22.2;regular
2009;Apr;16;Thu;13;1029.8694;23.6;regular
2009;Apr;16;Thu;14;1016.4082;24.8;regular
2009;Apr;16;Thu;15;1008.4482;25.6;regular
2009;Apr;16;Thu;16;988.2973;25.8;regular
2009;Apr;16;Thu;17;989.6256;25;regular
2009;Apr;16;Thu;18;1008.2347;23.2;regular
2009;Apr;16;Thu;19;1123.1409;20.2;regular
2009;Apr;16;Thu;20;1238.8016;19.4;regular
2009;Apr;16;Thu;21;1226.8032;19;regular
2009;Apr;16;Thu;22;1172.6002;18.6;regular
2009;Apr;16;Thu;23;1081.3005;17.6;regular
2009;Apr;16;Thu;24;972.6688;16;regular
2009;Apr;17;Fri;1;886.269;15.8;regular
2009;Apr;17;Fri;2;808.0714;15.4;regular
2009;Apr;17;Fri;3;761.7168;14;regular
2009;Apr;17;Fri;4;739.8103;14;regular
2009;Apr;17;Fri;5;739.6288;14;regular
2009;Apr;17;Fri;6;767.8743;14;regular
2009;Apr;17;Fri;7;840.72;14;regular
2009;Apr;17;Fri;8;912.0548;14.6;regular
2009;Apr;17;Fri;9;961.8114;17.4;regular
2009;Apr;17;Fri;10;973.2049;20;regular
2009;Apr;17;Fri;11;1014.6696;23.2;regular
2009;Apr;17;Fri;12;1054.526;25;regular
2009;Apr;17;Fri;13;1042.2282;26.2;regular
2009;Apr;17;Fri;14;1030.2373;27.2;regular
2009;Apr;17;Fri;15;1023.9244;27.4;regular
2009;Apr;17;Fri;16;1019.0625;27;regular
2009;Apr;17;Fri;17;1016.7819;26.6;regular
2009;Apr;17;Fri;18;1024.8356;24.2;regular
2009;Apr;17;Fri;19;1134.5141;22.8;regular
2009;Apr;17;Fri;20;1240.2527;21.2;regular
2009;Apr;17;Fri;21;1206.0705;19.4;regular
2009;Apr;17;Fri;22;1155.103;18.4;regular
2009;Apr;17;Fri;23;1077.9139;17.8;regular
2009;Apr;17;Fri;24;984.2409;17;regular
2009;Apr;18;Sat;1;894.979;16.6;regular
2009;Apr;18;Sat;2;817.38;16.6;regular
2009;Apr;18;Sat;3;763.6899;16;regular
2009;Apr;18;Sat;4;742.7107;18;regular
2009;Apr;18;Sat;5;736.8225;18.4;regular
2009;Apr;18;Sat;6;762.0024;19.6;regular
2009;Apr;18;Sat;7;786.5693;18.6;regular
2009;Apr;18;Sat;8;783.3087;19;regular
2009;Apr;18;Sat;9;863.0886;18.4;regular
2009;Apr;18;Sat;10;915.1465;17.6;regular
2009;Apr;18;Sat;11;943.546;18.4;regular
2009;Apr;18;Sat;12;969.3546;21;regular
2009;Apr;18;Sat;13;971.8084;21.2;regular
2009;Apr;18;Sat;14;952.0993;21.2;regular
2009;Apr;18;Sat;15;936.5753;18.8;regular
2009;Apr;18;Sat;16;923.1899;19;regular
2009;Apr;18;Sat;17;924.1915;19;regular
2009;Apr;18;Sat;18;946.7723;17.8;regular
2009;Apr;18;Sat;19;1069.0806;17.6;regular
2009;Apr;18;Sat;20;1168.8964;17.8;regular
2009;Apr;18;Sat;21;1143.0282;16.6;regular
2009;Apr;18;Sat;22;1087.7568;16.4;regular
2009;Apr;18;Sat;23;1012.5953;16;regular
2009;Apr;18;Sat;24;937.8253;15.6;regular
2009;Apr;19;Sun;1;845.2396;11.2;feriado
2009;Apr;19;Sun;2;781.0549;10.6;feriado
2009;Apr;19;Sun;3;728.6375;10.4;feriado
2009;Apr;19;Sun;4;703.3145;10.4;feriado
2009;Apr;19;Sun;5;687.4863;10;feriado
2009;Apr;19;Sun;6;693.763;15.6;feriado
2009;Apr;19;Sun;7;709.6242;15.8;feriado
2009;Apr;19;Sun;8;656.8999;16;feriado
2009;Apr;19;Sun;9;687.0109;16;feriado
2009;Apr;19;Sun;10;743.4123;17;feriado
2009;Apr;19;Sun;11;806.8066;17;feriado
2009;Apr;19;Sun;12;831.4803;17.2;feriado
2009;Apr;19;Sun;13;848.2478;17.2;feriado
2009;Apr;19;Sun;14;838.6615;17;feriado
2009;Apr;19;Sun;15;817.2765;16.6;feriado
2009;Apr;19;Sun;16;802.5201;17;feriado
2009;Apr;19;Sun;17;807.5823;16;feriado
2009;Apr;19;Sun;18;828.7866;15.4;feriado
2009;Apr;19;Sun;19;956.9467;15;feriado
2009;Apr;19;Sun;20;1074.2797;14.2;feriado
2009;Apr;19;Sun;21;1075.4629;14.4;feriado
2009;Apr;19;Sun;22;1043.962;14;feriado
2009;Apr;19;Sun;23;987.7149;14.2;feriado
2009;Apr;19;Sun;24;898.2232;14.2;feriado
2009;Apr;20;Mon;1;823.045;14;regular
2009;Apr;20;Mon;2;765.5286;14;regular
2009;Apr;20;Mon;3;709.5022;13.4;regular
2009;Apr;20;Mon;4;693.9274;13.6;regular
2009;Apr;20;Mon;5;699.8354;14;regular
2009;Apr;20;Mon;6;733.9726;14.2;regular
2009;Apr;20;Mon;7;787.7732;14;regular
2009;Apr;20;Mon;8;896.7745;14;regular
2009;Apr;20;Mon;9;941.5966;14.6;regular
2009;Apr;20;Mon;10;980.5097;15.6;regular
2009;Apr;20;Mon;11;1011.3275;16.6;regular
2009;Apr;20;Mon;12;1034.1012;17;regular
2009;Apr;20;Mon;13;1022.2067;18;regular
2009;Apr;20;Mon;14;999.747;17.8;regular
2009;Apr;20;Mon;15;980.5229;18;regular
2009;Apr;20;Mon;16;975.4566;18.2;regular
2009;Apr;20;Mon;17;965.4359;17.6;regular
2009;Apr;20;Mon;18;984.7696;16.6;regular
2009;Apr;20;Mon;19;1106.3977;16.2;regular
2009;Apr;20;Mon;20;1215.3139;16.4;regular
2009;Apr;20;Mon;21;1221.8339;16;regular
2009;Apr;20;Mon;22;1180.425;15.2;regular
2009;Apr;20;Mon;23;1085.1974;13.8;regular
2009;Apr;20;Mon;24;977.3204;13;regular
2009;Apr;21;Tue;1;855.6629;12.8;regular
2009;Apr;21;Tue;2;784.9439;13;regular
2009;Apr;21;Tue;3;740.9213;13.2;regular
2009;Apr;21;Tue;4;723.6752;12.4;regular
2009;Apr;21;Tue;5;729.8846;12;regular
2009;Apr;21;Tue;6;758.5099;11.6;regular
2009;Apr;21;Tue;7;846.7761;12;regular
2009;Apr;21;Tue;8;907.6816;12.4;regular
2009;Apr;21;Tue;9;920.8936;13.6;regular
2009;Apr;21;Tue;10;924.7627;17;regular
2009;Apr;21;Tue;11;941.0135;19.4;regular
2009;Apr;21;Tue;12;957.3995;20.6;regular
2009;Apr;21;Tue;13;945.9073;21.6;regular
2009;Apr;21;Tue;14;930.9941;21.4;regular
2009;Apr;21;Tue;15;912.4991;22;regular
2009;Apr;21;Tue;16;901.276;21.6;regular
2009;Apr;21;Tue;17;895.7924;21;regular
2009;Apr;21;Tue;18;966.6634;20;regular
2009;Apr;21;Tue;19;1100.2038;19;regular
2009;Apr;21;Tue;20;1198.1861;18;regular
2009;Apr;21;Tue;21;1209.0835;17.8;regular
2009;Apr;21;Tue;22;1140.4919;17.7;regular
2009;Apr;21;Tue;23;1055.4352;16.5;regular
2009;Apr;21;Tue;24;960.7765;16.4;regular
2009;Apr;22;Wed;1;859.1703;17;regular
2009;Apr;22;Wed;2;785.9322;16.6;regular
2009;Apr;22;Wed;3;757.5626;17;regular
2009;Apr;22;Wed;4;731.1064;16.7;regular
2009;Apr;22;Wed;5;733.626;16.5;regular
2009;Apr;22;Wed;6;753.5707;16.7;regular
2009;Apr;22;Wed;7;861.634;16.8;regular
2009;Apr;22;Wed;8;925.3681;16.2;regular
2009;Apr;22;Wed;9;965.7672;17;regular
2009;Apr;22;Wed;10;993.17;20;regular
2009;Apr;22;Wed;11;1010.3157;21.2;regular
2009;Apr;22;Wed;12;1048.0617;22.6;regular
2009;Apr;22;Wed;13;1038.123;23.8;regular
2009;Apr;22;Wed;14;1030.4988;23.8;regular
2009;Apr;22;Wed;15;1008.7611;23.8;regular
2009;Apr;22;Wed;16;992.7977;23.2;regular
2009;Apr;22;Wed;17;996.1147;21.4;regular
2009;Apr;22;Wed;18;1017.3501;20.8;regular
2009;Apr;22;Wed;19;1139.9495;20.2;regular
2009;Apr;22;Wed;20;1251.7164;19.6;regular
2009;Apr;22;Wed;21;1243.8913;19;regular
2009;Apr;22;Wed;22;1193.5519;18;regular
2009;Apr;22;Wed;23;1105.2253;17.6;regular
2009;Apr;22;Wed;24;999.8666;17.8;regular
2009;Apr;23;Thu;1;873.8196;18;regular
2009;Apr;23;Thu;2;801.4987;18.5;regular
2009;Apr;23;Thu;3;767.8696;18;regular
2009;Apr;23;Thu;4;741.0053;17.2;regular
2009;Apr;23;Thu;5;740.6019;16;regular
2009;Apr;23;Thu;6;763.1245;16;regular
2009;Apr;23;Thu;7;872.7985;16;regular
2009;Apr;23;Thu;8;941.5032;15.8;regular
2009;Apr;23;Thu;9;963.6435;16.8;regular
2009;Apr;23;Thu;10;971.4521;17.8;regular
2009;Apr;23;Thu;11;990.8312;18.8;regular
2009;Apr;23;Thu;12;1018.4538;20.8;regular
2009;Apr;23;Thu;13;1000.6023;22;regular
2009;Apr;23;Thu;14;985.0808;23.8;regular
2009;Apr;23;Thu;15;970.8359;24.6;regular
2009;Apr;23;Thu;16;963.6413;24.8;regular
2009;Apr;23;Thu;17;973.0097;24.2;regular
2009;Apr;23;Thu;18;1021.3098;21.2;regular
2009;Apr;23;Thu;19;1155.3489;20;regular
2009;Apr;23;Thu;20;1255.9916;19.4;regular
2009;Apr;23;Thu;21;1241.753;19;regular
2009;Apr;23;Thu;22;1189.7988;18.8;regular
2009;Apr;23;Thu;23;1092.4934;18.6;regular
2009;Apr;23;Thu;24;989.5077;17.6;regular
2009;Apr;24;Fri;1;876.8254;17;regular
2009;Apr;24;Fri;2;801.1013;17;regular
2009;Apr;24;Fri;3;754.4461;17.4;regular
2009;Apr;24;Fri;4;737.2995;17.2;regular
2009;Apr;24;Fri;5;737.9011;17.4;regular
2009;Apr;24;Fri;6;761.5564;17.6;regular
2009;Apr;24;Fri;7;845.439;17.8;regular
2009;Apr;24;Fri;8;917.0115;17.8;regular
2009;Apr;24;Fri;9;947.3433;18;regular
2009;Apr;24;Fri;10;984.4407;19;regular
2009;Apr;24;Fri;11;1018.0398;19.2;regular
2009;Apr;24;Fri;12;1035.487;19.6;regular
2009;Apr;24;Fri;13;1032.7164;20;regular
2009;Apr;24;Fri;14;1006.2842;19.2;regular
2009;Apr;24;Fri;15;997.4086;18.8;regular
2009;Apr;24;Fri;16;986.9101;18.2;regular
2009;Apr;24;Fri;17;987.8467;17.6;regular
2009;Apr;24;Fri;18;1002.3882;16.6;regular
2009;Apr;24;Fri;19;1132.7287;16;regular
2009;Apr;24;Fri;20;1221.7217;15.8;regular
2009;Apr;24;Fri;21;1201.836;15.8;regular
2009;Apr;24;Fri;22;1151.4221;15.5;regular
2009;Apr;24;Fri;23;1062.7287;15.8;regular
2009;Apr;24;Fri;24;973.6126;15;regular
2009;Apr;25;Sat;1;891.8973;15.2;regular
2009;Apr;25;Sat;2;797.391;11;regular
2009;Apr;25;Sat;3;760.0764;12.4;regular
2009;Apr;25;Sat;4;730.096;13;regular
2009;Apr;25;Sat;5;727.9815;10.5;regular
2009;Apr;25;Sat;6;751.0641;12.6;regular
2009;Apr;25;Sat;7;774.499;10.2;regular
2009;Apr;25;Sat;8;801.4861;10.2;regular
2009;Apr;25;Sat;9;841.5623;14.8;regular
2009;Apr;25;Sat;10;895.6289;17.4;regular
2009;Apr;25;Sat;11;927.4803;19.8;regular
2009;Apr;25;Sat;12;957.0038;21.6;regular
2009;Apr;25;Sat;13;952.1065;22.8;regular
2009;Apr;25;Sat;14;961.171;24.2;regular
2009;Apr;25;Sat;15;928.6585;24.2;regular
2009;Apr;25;Sat;16;913.6746;20.2;regular
2009;Apr;25;Sat;17;925.8263;19.2;regular
2009;Apr;25;Sat;18;945.4539;18.4;regular
2009;Apr;25;Sat;19;1082.1853;17.2;regular
2009;Apr;25;Sat;20;1184.6338;16.5;regular
2009;Apr;25;Sat;21;1162.2607;16.6;regular
2009;Apr;25;Sat;22;1106.148;14;regular
2009;Apr;25;Sat;23;1018.4078;14.7;regular
2009;Apr;25;Sat;24;938.2405;13;regular
2009;Apr;26;Sun;1;863.5184;11.2;regular
2009;Apr;26;Sun;2;783.6269;12.3;regular
2009;Apr;26;Sun;3;734.693;12;regular
2009;Apr;26;Sun;4;703.4938;12;regular
2009;Apr;26;Sun;5;688.8827;13.1;regular
2009;Apr;26;Sun;6;693.9665;13.6;regular
2009;Apr;26;Sun;7;707.1285;13.8;regular
2009;Apr;26;Sun;8;669.5579;17;regular
2009;Apr;26;Sun;9;700.2163;18.2;regular
2009;Apr;26;Sun;10;770.313;19;regular
2009;Apr;26;Sun;11;814.1427;19.2;regular
2009;Apr;26;Sun;12;838.2667;19.2;regular
2009;Apr;26;Sun;13;858.1082;19.4;regular
2009;Apr;26;Sun;14;851.1601;19.5;regular
2009;Apr;26;Sun;15;821.9049;19;regular
2009;Apr;26;Sun;16;806.0206;18;regular
2009;Apr;26;Sun;17;806.5044;18;regular
2009;Apr;26;Sun;18;823.6902;16.8;regular
2009;Apr;26;Sun;19;962.2485;15.4;regular
2009;Apr;26;Sun;20;1080.0515;14.4;regular
2009;Apr;26;Sun;21;1079.0158;13.6;regular
2009;Apr;26;Sun;22;1054.5275;12.6;regular
2009;Apr;26;Sun;23;980.3387;11.6;regular
2009;Apr;26;Sun;24;901.0395;11;regular
2009;Apr;27;Mon;1;818.2014;10.8;regular
2009;Apr;27;Mon;2;737.4516;8.6;regular
2009;Apr;27;Mon;3;727.678;7.8;regular
2009;Apr;27;Mon;4;702.2027;6.6;regular
2009;Apr;27;Mon;5;708.4332;6.2;regular
2009;Apr;27;Mon;6;731.7834;7.2;regular
2009;Apr;27;Mon;7;828.741;8.4;regular
2009;Apr;27;Mon;8;891.3839;9.6;regular
2009;Apr;27;Mon;9;941.7917;11;regular
2009;Apr;27;Mon;10;1000.789;14.8;regular
2009;Apr;27;Mon;11;1005.4553;18.8;regular
2009;Apr;27;Mon;12;1053.7;21.4;regular
2009;Apr;27;Mon;13;1043.6534;23.2;regular
2009;Apr;27;Mon;14;1022.1787;24.6;regular
2009;Apr;27;Mon;15;1007.3693;25.2;regular
2009;Apr;27;Mon;16;999.1401;24.8;regular
2009;Apr;27;Mon;17;999.7855;24.6;regular
2009;Apr;27;Mon;18;1004.789;22.2;regular
2009;Apr;27;Mon;19;1151.4757;19.4;regular
2009;Apr;27;Mon;20;1238.7052;18.4;regular
2009;Apr;27;Mon;21;1227.6203;18;regular
2009;Apr;27;Mon;22;1176.7942;17.2;regular
2009;Apr;27;Mon;23;1091.6172;17;regular
2009;Apr;27;Mon;24;992.1745;17.6;regular
2009;Apr;28;Tue;1;892.5374;17;regular
2009;Apr;28;Tue;2;793.7083;16.6;regular
2009;Apr;28;Tue;3;743.1561;16.4;regular
2009;Apr;28;Tue;4;727.3945;17.4;regular
2009;Apr;28;Tue;5;732.9752;16.6;regular
2009;Apr;28;Tue;6;758.9987;16.4;regular
2009;Apr;28;Tue;7;841.9912;15;regular
2009;Apr;28;Tue;8;886.968;15.4;regular
2009;Apr;28;Tue;9;930.0028;18.8;regular
2009;Apr;28;Tue;10;959.06;21.6;regular
2009;Apr;28;Tue;11;967.1653;24.6;regular
2009;Apr;28;Tue;12;988.8615;24.8;regular
2009;Apr;28;Tue;13;979.4917;25.4;regular
2009;Apr;28;Tue;14;961.1717;25.8;regular
2009;Apr;28;Tue;15;954.0124;25.6;regular
2009;Apr;28;Tue;16;948.0574;25.8;regular
2009;Apr;28;Tue;17;948.7289;25.2;regular
2009;Apr;28;Tue;18;966.4489;22.8;regular
2009;Apr;28;Tue;19;1183.9707;20.6;regular
2009;Apr;28;Tue;20;1248.9363;18.8;regular
2009;Apr;28;Tue;21;1235.8483;18.2;regular
2009;Apr;28;Tue;22;1174.0851;17.2;regular
2009;Apr;28;Tue;23;1089.3188;16.6;regular
2009;Apr;28;Tue;24;997.4364;16.6;regular
2009;Apr;29;Wed;1;890.6591;16;regular
2009;Apr;29;Wed;2;803.8396;15.2;regular
2009;Apr;29;Wed;3;754.9415;15;regular
2009;Apr;29;Wed;4;732.6526;13.6;regular
2009;Apr;29;Wed;5;733.4108;14.2;regular
2009;Apr;29;Wed;6;760.0669;14.2;regular
2009;Apr;29;Wed;7;844.302;14.8;regular
2009;Apr;29;Wed;8;914.5235;15.6;regular
2009;Apr;29;Wed;9;933.5269;18.4;regular
2009;Apr;29;Wed;10;997.9983;20.8;regular
2009;Apr;29;Wed;11;1012.7415;23.6;regular
2009;Apr;29;Wed;12;1055.285;22.8;regular
2009;Apr;29;Wed;13;1036.3276;22;regular
2009;Apr;29;Wed;14;1020.0903;20.8;regular
2009;Apr;29;Wed;15;1009.879;20;regular
2009;Apr;29;Wed;16;1004.7155;19.8;regular
2009;Apr;29;Wed;17;1001.8492;19.4;regular
2009;Apr;29;Wed;18;1037.3294;18.2;regular
2009;Apr;29;Wed;19;1173.0769;17.6;regular
2009;Apr;29;Wed;20;1243.2046;17;regular
2009;Apr;29;Wed;21;1234.4135;16.6;regular
2009;Apr;29;Wed;22;1170.716;16.4;regular
2009;Apr;29;Wed;23;1090.5159;16.2;regular
2009;Apr;29;Wed;24;996.4544;16.2;regular
2009;Apr;30;Thu;1;905.4467;16.2;regular
2009;Apr;30;Thu;2;817.0878;16;regular
2009;Apr;30;Thu;3;767.7436;15.2;regular
2009;Apr;30;Thu;4;725.8935;15;regular
2009;Apr;30;Thu;5;736.4426;15;regular
2009;Apr;30;Thu;6;753.3244;14.8;regular
2009;Apr;30;Thu;7;827.4954;14.6;regular
2009;Apr;30;Thu;8;912.1465;15;regular
2009;Apr;30;Thu;9;959.6041;16;regular
2009;Apr;30;Thu;10;993.9088;16.4;regular
